Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,14,6,.700,—,17,3,98.7,87.0
Boston Celtics,9,10,.474,4.5,11,8,89.6,87.9
New York Knicks,7,13,.350,7.0,9,11,93.7,95.6
New Jersey Nets,7,14,.333,7.5,5,16,91.5,98.6
Toronto Raptors,7,14,.333,7.5,6,15,87.5,92.9
Chicago Bulls,17,5,.773,—,18,4,96.8,87.4
Indiana Pacers,13,6,.684,2.5,11,8,93.1,90.4
Cleveland Cavaliers,8,11,.421,7.5,7,12,93.8,97.1
Milwaukee Bucks,8,11,.421,7.5,9,10,93.8,95.2
Detroit Pistons,4,17,.190,12.5,4,17,85.8,95.8
Miami Heat,15,5,.750,—,15,5,103.8,96.3
Atlanta Hawks,15,6,.714,0.5,15,6,97.5,91.2
Orlando Magic,12,8,.600,3.0,11,9,92.4,91.7
Washington Wizards,4,16,.200,11.0,4,16,88.9,98.3
Charlotte Bobcats,3,18,.143,12.5,3,18,88.9,100.6
Oklahoma City Thunder,16,3,.842,—,13,6,100.4,94.2
Denver Nuggets,14,6,.700,2.5,14,6,105.8,99.2
Portland Trail Blazers,12,8,.600,4.5,13,7,97.4,92.4
Utah Jazz,11,7,.611,4.5,10,8,97.0,95.9
Minnesota Timberwolves,9,11,.450,7.5,11,9,95.4,94.2
Los Angeles Clippers,11,6,.647,—,9,8,97.8,96.4
Los Angeles Lakers,12,9,.571,1.0,12,9,93.0,91.5
Phoenix Suns,7,12,.368,5.0,7,12,91.2,95.1
Golden State Warriors,6,12,.333,5.5,7,11,96.3,99.7
Sacramento Kings,6,14,.300,6.5,3,17,90.6,102.3
Dallas Mavericks,13,8,.619,—,13,8,93.4,90.2
Houston Rockets,12,8,.600,0.5,12,8,98.2,95.8
San Antonio Spurs,12,9,.571,1.0,13,8,98.6,95.6
Memphis Grizzlies,10,9,.526,2.0,11,8,94.3,92.5
New Orleans Hornets,4,16,.200,8.5,7,13,87.1,91.3
