Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,58,19,.753,—,59,18,100.9,92.8
Philadelphia 76ers,40,35,.533,17.0,40,35,97.6,96.6
New Jersey Nets,31,45,.408,26.5,31,45,98.5,101.2
Toronto Raptors,30,45,.400,27.0,31,44,98.6,101.3
New York Knicks,29,47,.382,28.5,31,45,105.4,108.2
Cleveland Cavaliers,61,15,.803,—,59,17,99.8,91.3
Chicago Bulls,37,40,.481,24.5,37,40,102.0,102.5
Detroit Pistons,36,40,.474,25.0,35,41,93.7,94.6
Indiana Pacers,32,44,.421,29.0,33,43,104.2,106.0
Milwaukee Bucks,32,46,.410,30.0,35,43,98.9,100.3
Orlando Magic,57,19,.750,—,57,19,102.1,94.6
Atlanta Hawks,43,34,.558,14.5,43,34,97.7,96.2
Miami Heat,41,36,.532,16.5,39,38,98.4,98.2
Charlotte Bobcats,34,42,.447,23.0,36,40,93.8,94.6
Washington Wizards,18,60,.231,40.0,20,58,96.0,103.6
Denver Nuggets,51,26,.662,—,48,29,104.2,100.8
Portland Trail Blazers,48,27,.640,2.0,50,25,99.5,94.8
Utah Jazz,46,30,.605,4.5,46,30,103.4,100.2
Minnesota Timberwolves,22,54,.289,28.5,25,51,98.1,103.1
Oklahoma City Thunder,21,54,.280,29.0,22,53,96.8,102.9
Los Angeles Lakers,60,16,.789,—,56,20,106.9,99.4
Phoenix Suns,42,34,.553,18.0,43,33,109.4,107.2
Golden State Warriors,27,49,.355,33.0,29,47,109.1,112.7
Los Angeles Clippers,18,58,.237,42.0,17,59,95.9,104.6
Sacramento Kings,16,59,.213,43.5,18,57,101.1,109.5
San Antonio Spurs,49,26,.653,—,48,27,97.2,93.4
Houston Rockets,48,28,.632,1.5,48,28,98.4,94.8
New Orleans Hornets,47,28,.627,2.0,44,31,96.2,94.0
Dallas Mavericks,45,31,.592,4.5,41,35,101.2,99.9
Memphis Grizzlies,22,54,.289,27.5,23,53,93.9,99.7
