Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,11,14,.440,—,12,13,94.8,95.7
Toronto Raptors,8,13,.381,1.0,10,11,98.5,99.3
Brooklyn Nets,8,15,.348,2.0,7,16,95.3,101.7
Philadelphia 76ers,7,17,.292,3.5,6,18,101.8,109.3
New York Knicks,6,16,.273,3.5,8,14,93.4,97.4
Indiana Pacers,20,3,.870,—,18,5,97.8,89.5
Detroit Pistons,11,13,.458,9.5,11,13,99.5,100.7
Chicago Bulls,9,12,.429,10.0,10,11,92.3,92.5
Cleveland Cavaliers,9,13,.409,10.5,7,15,93.9,99.4
Milwaukee Bucks,5,18,.217,15.0,5,18,89.6,98.3
Miami Heat,16,6,.727,—,16,6,102.6,95.6
Atlanta Hawks,12,11,.522,4.5,12,11,99.3,99.1
Charlotte Bobcats,10,13,.435,6.5,10,13,90.6,92.7
Washington Wizards,9,12,.429,6.5,10,11,98.1,99.0
Orlando Magic,7,16,.304,9.5,8,15,97.6,102.0
Portland Trail Blazers,19,4,.826,—,16,7,106.4,100.1
Oklahoma City Thunder,18,4,.818,0.5,16,6,105.9,98.7
Denver Nuggets,13,9,.591,5.5,13,9,102.1,100.1
Minnesota Timberwolves,11,12,.478,8.0,14,9,105.7,102.1
Utah Jazz,6,19,.240,14.0,6,19,93.7,101.7
Los Angeles Clippers,15,9,.625,—,15,9,103.3,99.3
Phoenix Suns,13,9,.591,1.0,13,9,102.4,100.2
Golden State Warriors,13,11,.542,2.0,14,10,103.0,100.3
Los Angeles Lakers,10,12,.455,4.0,9,13,101.1,104.3
Sacramento Kings,6,15,.286,7.5,8,13,99.2,102.5
San Antonio Spurs,18,4,.818,—,18,4,103.5,93.6
Houston Rockets,16,8,.667,3.0,16,8,107.7,102.0
Dallas Mavericks,13,10,.565,5.5,12,11,103.0,102.0
New Orleans Pelicans,11,10,.524,6.5,11,10,103.4,102.1
Memphis Grizzlies,10,12,.455,8.0,8,14,93.7,97.3
