Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,16,8,.667,—,15,9,99.0,95.3
New York Knicks,16,10,.615,1.0,15,11,91.8,89.5
Philadelphia 76ers,14,13,.519,3.5,13,14,90.2,90.8
Orlando Magic,13,11,.542,3.0,12,12,102.0,101.6
Boston Celtics,10,14,.417,6.0,11,13,97.0,98.5
New Jersey Nets,8,17,.320,8.5,10,15,95.4,97.9
Washington Wizards,8,17,.320,8.5,7,18,92.3,98.6
Charlotte Hornets,16,8,.667,—,17,7,101.4,95.3
Indiana Pacers,15,9,.625,1.0,17,7,100.5,94.8
Milwaukee Bucks,14,11,.560,2.5,14,11,102.5,101.1
Toronto Raptors,13,11,.542,3.0,12,12,97.3,97.2
Detroit Pistons,12,13,.480,4.5,13,12,104.2,103.0
Cleveland Cavaliers,11,13,.458,5.0,10,14,99.9,102.6
Atlanta Hawks,10,14,.417,6.0,11,13,100.4,101.5
Chicago Bulls,2,20,.091,13.0,3,19,85.1,96.4
San Antonio Spurs,18,8,.692,—,19,7,95.6,88.7
Utah Jazz,16,9,.640,1.5,16,9,94.8,90.9
Denver Nuggets,13,11,.542,4.0,10,14,96.9,98.7
Minnesota Timberwolves,9,13,.409,7.0,10,12,96.1,97.4
Houston Rockets,8,17,.320,9.5,10,15,97.7,100.0
Dallas Mavericks,8,18,.308,10.0,9,17,99.9,104.0
Vancouver Grizzlies,5,19,.208,12.0,6,18,93.0,100.8
Los Angeles Lakers,22,5,.815,—,20,7,96.7,89.1
Seattle SuperSonics,18,7,.720,3.0,14,11,99.9,98.0
Portland Trail Blazers,18,7,.720,3.0,18,7,95.9,89.6
Phoenix Suns,17,7,.708,3.5,17,7,102.0,95.5
Sacramento Kings,13,9,.591,6.5,12,10,104.7,102.9
Golden State Warriors,6,18,.250,14.5,7,17,95.4,101.8
Los Angeles Clippers,6,18,.250,14.5,5,19,89.3,97.9
