Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,10,5,.667,—,10,5,94.6,90.5
New York Knicks,8,8,.500,2.5,7,9,86.6,88.6
Boston Celtics,7,6,.538,2.0,8,5,96.0,92.9
Philadelphia 76ers,7,7,.500,2.5,7,7,86.5,86.2
Orlando Magic,7,9,.438,3.5,9,7,102.6,100.3
Washington Wizards,4,10,.286,5.5,4,10,91.0,96.2
Miami Heat,2,12,.143,7.5,4,10,83.0,88.6
Milwaukee Bucks,9,3,.750,—,6,6,95.3,95.5
Toronto Raptors,10,6,.625,1.0,10,6,94.6,91.3
Detroit Pistons,9,5,.643,1.0,10,4,97.2,90.9
Indiana Pacers,9,9,.500,3.0,10,8,98.9,98.1
Charlotte Hornets,7,7,.500,3.0,5,9,93.3,96.4
Atlanta Hawks,6,11,.353,5.5,6,11,93.1,96.9
Cleveland Cavaliers,5,11,.313,6.0,4,12,89.6,96.0
Chicago Bulls,2,12,.143,8.0,1,13,81.0,95.5
San Antonio Spurs,10,3,.769,—,10,3,101.2,92.9
Minnesota Timberwolves,10,4,.714,0.5,10,4,100.1,94.2
Dallas Mavericks,10,6,.625,1.5,8,8,99.4,99.0
Houston Rockets,7,8,.467,4.0,6,9,90.7,92.8
Utah Jazz,6,9,.400,5.0,6,9,97.6,100.0
Denver Nuggets,6,9,.400,5.0,6,9,93.9,96.5
Memphis Grizzlies,2,12,.143,8.5,3,11,90.1,99.0
Los Angeles Lakers,13,1,.929,—,11,3,101.0,90.7
Sacramento Kings,12,4,.750,2.0,13,3,100.5,91.5
Phoenix Suns,9,7,.563,5.0,10,6,99.9,95.9
Portland Trail Blazers,8,7,.533,5.5,8,7,94.3,93.6
Seattle SuperSonics,8,9,.471,6.5,8,9,97.5,98.6
Los Angeles Clippers,7,8,.467,6.5,9,6,99.0,97.0
Golden State Warriors,7,9,.438,7.0,7,9,92.9,95.3
