Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,15,7,.682,—,15,7,96.1,91.1
Boston Celtics,14,8,.636,1.0,14,8,96.5,92.5
New York Knicks,12,13,.480,4.5,10,15,88.9,91.2
Orlando Magic,12,14,.462,5.0,16,10,103.0,99.3
Washington Wizards,11,12,.478,4.5,10,13,90.5,92.5
Philadelphia 76ers,10,14,.417,6.0,11,13,86.7,87.5
Miami Heat,5,18,.217,10.5,6,17,82.7,88.8
Milwaukee Bucks,14,7,.667,—,12,9,95.4,94.1
Detroit Pistons,14,8,.636,0.5,15,7,97.0,92.0
Indiana Pacers,14,12,.538,2.5,13,13,98.5,98.7
Toronto Raptors,12,12,.500,3.5,12,12,93.2,93.2
Charlotte Hornets,11,13,.458,4.5,10,14,94.4,96.5
Cleveland Cavaliers,10,14,.417,5.5,9,15,91.7,95.1
Atlanta Hawks,9,15,.375,6.5,8,16,94.5,98.9
Chicago Bulls,4,19,.174,11.0,3,20,83.2,95.0
San Antonio Spurs,18,4,.818,—,17,5,101.4,92.2
Minnesota Timberwolves,16,7,.696,2.5,17,6,101.6,94.8
Dallas Mavericks,16,9,.640,3.5,14,11,101.9,99.7
Utah Jazz,12,13,.480,7.5,12,13,96.6,96.9
Denver Nuggets,9,15,.375,10.0,9,15,94.1,97.1
Houston Rockets,7,19,.269,13.0,8,18,88.9,94.6
Memphis Grizzlies,5,19,.208,14.0,5,19,89.3,97.9
Los Angeles Lakers,18,3,.857,—,17,4,100.8,90.4
Sacramento Kings,19,7,.731,1.5,18,8,100.7,94.8
Los Angeles Clippers,14,11,.560,6.0,15,10,96.6,94.0
Phoenix Suns,14,12,.538,6.5,16,10,99.2,95.6
Portland Trail Blazers,12,11,.522,7.0,12,11,95.9,94.7
Seattle SuperSonics,11,15,.423,9.5,11,15,96.9,99.2
Golden State Warriors,9,16,.360,11.0,8,17,92.4,97.8
