Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,45,33,.577,—,42,36,99.5,98.3
New Jersey Nets,37,40,.481,7.5,36,41,97.5,98.5
Philadelphia 76ers,33,45,.423,12.0,30,48,94.6,97.7
New York Knicks,32,46,.410,13.0,32,46,97.6,100.3
Boston Celtics,23,55,.295,22.0,29,49,96.0,99.6
Detroit Pistons,51,27,.654,—,51,27,96.2,91.9
Chicago Bulls,47,32,.595,4.5,52,27,98.8,94.1
Cleveland Cavaliers,46,32,.590,5.0,48,30,96.4,93.3
Indiana Pacers,35,43,.449,16.0,33,45,95.4,97.6
Milwaukee Bucks,26,52,.333,25.0,28,50,99.7,104.0
Miami Heat,43,36,.544,—,38,41,95.0,95.6
Washington Wizards,39,39,.500,3.5,38,40,105.2,105.4
Orlando Magic,36,42,.462,6.5,39,39,94.7,94.6
Charlotte Bobcats,32,47,.405,11.0,29,50,96.9,100.8
Atlanta Hawks,29,49,.372,13.5,27,51,93.7,98.2
Utah Jazz,48,30,.615,—,46,32,101.1,98.6
Denver Nuggets,42,36,.538,6.0,43,35,105.0,103.6
Minnesota Timberwolves,32,46,.410,16.0,31,47,95.9,98.8
Portland Trail Blazers,31,47,.397,17.0,29,49,94.0,97.6
Seattle SuperSonics,31,48,.392,17.5,33,46,99.4,101.8
Phoenix Suns,59,19,.756,—,56,22,110.3,103.0
Los Angeles Lakers,40,38,.513,19.0,39,39,103.2,103.4
Golden State Warriors,38,40,.487,21.0,35,43,105.9,107.3
Los Angeles Clippers,37,40,.481,21.5,36,41,95.2,96.0
Sacramento Kings,32,46,.410,27.0,35,43,100.8,102.4
Dallas Mavericks,65,13,.833,—,59,19,100.4,92.7
San Antonio Spurs,57,21,.731,8.0,62,16,98.9,89.8
Houston Rockets,50,29,.633,15.5,54,25,96.4,91.5
New Orleans/Oklahoma City Hornets,37,41,.474,28.0,34,44,94.9,96.6
Memphis Grizzlies,19,60,.241,46.5,25,54,101.0,107.0
