Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,9,3,.750,—,7,5,92.0,89.4
Miami Heat,8,3,.727,0.5,8,3,91.0,84.0
New York Knicks,7,3,.700,1.0,7,3,82.4,78.8
Philadelphia 76ers,6,5,.545,2.5,7,4,87.1,83.5
Washington Wizards,4,5,.444,3.5,3,6,89.9,94.0
Boston Celtics,4,5,.444,3.5,4,5,96.4,98.3
New Jersey Nets,2,9,.182,6.5,3,8,84.0,89.0
Indiana Pacers,8,3,.727,—,6,5,93.3,90.9
Milwaukee Bucks,6,3,.667,1.0,6,3,90.8,86.6
Atlanta Hawks,6,5,.545,2.0,7,4,85.7,82.4
Detroit Pistons,6,6,.500,2.5,6,6,88.8,88.0
Cleveland Cavaliers,5,5,.500,2.5,5,5,87.8,86.9
Toronto Raptors,3,7,.300,4.5,3,7,89.0,95.2
Chicago Bulls,2,9,.182,6.0,3,8,79.0,85.5
Charlotte Hornets,1,8,.111,6.0,2,7,87.2,97.6
Utah Jazz,9,2,.818,—,9,2,95.2,86.9
Minnesota Timberwolves,8,2,.800,0.5,8,2,97.4,88.4
Houston Rockets,7,4,.636,2.0,6,5,93.5,92.4
San Antonio Spurs,6,6,.500,3.5,8,4,88.4,84.4
Vancouver Grizzlies,4,6,.400,4.5,3,7,95.9,101.6
Denver Nuggets,3,8,.273,6.0,3,8,96.5,103.5
Dallas Mavericks,3,9,.250,6.5,4,8,89.7,95.2
Portland Trail Blazers,7,2,.778,—,7,2,96.9,87.6
Seattle SuperSonics,7,4,.636,1.0,6,5,89.4,89.1
Phoenix Suns,6,4,.600,1.5,5,5,97.2,97.3
Los Angeles Lakers,6,6,.500,2.5,7,5,96.3,93.6
Sacramento Kings,5,6,.455,3.0,5,6,98.3,99.7
Golden State Warriors,5,6,.455,3.0,4,7,89.2,91.6
Los Angeles Clippers,0,9,.000,7.0,2,7,89.9,99.2
