Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,24,21,.533,—,27,18,99.3,96.7
Brooklyn Nets,20,23,.465,3.0,18,25,97.4,99.9
New York Knicks,19,27,.413,5.5,20,26,97.0,98.8
Philadelphia 76ers,15,31,.326,9.5,11,35,101.2,109.5
Boston Celtics,15,33,.313,10.5,17,31,94.6,98.9
Indiana Pacers,35,10,.778,—,35,10,98.6,90.5
Chicago Bulls,23,22,.511,12.0,23,22,92.8,92.8
Detroit Pistons,18,27,.400,17.0,18,27,99.7,102.8
Cleveland Cavaliers,16,30,.348,19.5,14,32,95.8,101.6
Milwaukee Bucks,8,37,.178,27.0,9,36,91.7,101.5
Miami Heat,32,13,.711,—,30,15,104.1,98.9
Atlanta Hawks,23,21,.523,8.5,23,21,102.2,101.3
Washington Wizards,22,23,.489,10.0,21,24,98.8,99.4
Charlotte Bobcats,20,27,.426,13.0,18,29,94.1,97.2
Orlando Magic,12,35,.255,21.0,14,33,96.0,102.1
Oklahoma City Thunder,37,10,.787,—,35,12,105.6,97.9
Portland Trail Blazers,33,13,.717,3.5,30,16,108.4,103.4
Minnesota Timberwolves,23,22,.511,13.0,29,16,106.1,101.4
Denver Nuggets,22,22,.500,13.5,23,21,103.9,103.1
Utah Jazz,16,29,.356,20.0,13,32,95.0,101.1
Los Angeles Clippers,33,16,.673,—,33,16,106.0,100.3
Phoenix Suns,28,18,.609,3.5,28,18,104.9,101.4
Golden State Warriors,28,19,.596,4.0,31,16,103.7,99.2
Los Angeles Lakers,16,30,.348,15.5,15,31,100.6,106.1
Sacramento Kings,15,30,.333,16.0,18,27,101.9,104.7
San Antonio Spurs,33,13,.717,—,34,12,104.0,96.8
Houston Rockets,31,17,.646,3.0,29,19,105.0,101.6
Dallas Mavericks,26,21,.553,7.5,26,21,104.1,102.7
Memphis Grizzlies,24,20,.545,8.0,23,21,95.9,95.5
New Orleans Pelicans,19,26,.422,13.5,20,25,100.2,102.0
