Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,54,18,.750,—,55,17,101.0,92.8
Philadelphia 76ers,36,33,.522,16.5,36,33,97.6,96.9
New Jersey Nets,30,40,.429,23.0,30,40,98.9,101.0
New York Knicks,28,42,.400,25.0,29,41,105.5,108.2
Toronto Raptors,25,45,.357,28.0,27,43,97.6,101.0
Cleveland Cavaliers,57,13,.814,—,55,15,100.2,91.3
Detroit Pistons,34,36,.486,23.0,34,36,94.1,94.6
Chicago Bulls,34,38,.472,24.0,34,38,101.4,102.3
Milwaukee Bucks,31,40,.437,26.5,33,38,99.0,100.1
Indiana Pacers,29,42,.408,28.5,31,40,103.9,105.8
Orlando Magic,52,18,.743,—,52,18,102.3,95.0
Atlanta Hawks,42,29,.592,10.5,41,30,98.5,96.3
Miami Heat,38,32,.543,14.0,35,35,98.4,98.3
Charlotte Bobcats,31,39,.443,21.0,32,38,93.5,94.7
Washington Wizards,16,56,.222,37.0,18,54,95.3,103.3
Denver Nuggets,45,26,.634,—,43,28,103.5,100.6
Utah Jazz,44,26,.629,0.5,44,26,103.1,99.4
Portland Trail Blazers,44,27,.620,1.0,45,26,98.8,95.2
Minnesota Timberwolves,20,51,.282,25.0,24,47,98.4,103.1
Oklahoma City Thunder,20,51,.282,25.0,22,49,97.4,102.9
Los Angeles Lakers,56,14,.800,—,52,18,108.2,100.4
Phoenix Suns,39,31,.557,17.0,40,30,108.9,106.5
Golden State Warriors,25,46,.352,31.5,28,43,108.5,112.0
Los Angeles Clippers,17,54,.239,39.5,16,55,95.1,103.7
Sacramento Kings,15,55,.214,41.0,17,53,100.0,108.4
Houston Rockets,47,26,.644,—,46,27,98.3,94.6
San Antonio Spurs,46,24,.657,-0.5,44,26,96.7,93.0
New Orleans Hornets,44,25,.638,1.0,41,28,96.0,93.3
Dallas Mavericks,42,28,.600,3.5,38,32,101.1,99.9
Memphis Grizzlies,17,53,.243,28.5,19,51,93.1,99.7
