Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,15,5,.750,—,15,5,108.8,100.0
Brooklyn Nets,8,10,.444,6.0,8,10,97.3,99.4
Boston Celtics,7,11,.389,7.0,8,10,104.2,105.9
New York Knicks,4,18,.182,12.0,7,15,93.7,99.0
Philadelphia 76ers,2,18,.100,13.0,3,17,92.0,104.1
Chicago Bulls,12,8,.600,—,11,9,102.6,100.5
Cleveland Cavaliers,11,7,.611,—,12,6,103.1,98.7
Milwaukee Bucks,11,11,.500,2.0,10,12,98.7,99.9
Indiana Pacers,7,13,.350,5.0,8,12,93.5,96.3
Detroit Pistons,3,18,.143,9.5,6,15,93.1,99.6
Atlanta Hawks,13,6,.684,—,12,7,103.5,99.4
Washington Wizards,13,6,.684,—,12,7,99.7,95.8
Miami Heat,9,11,.450,4.5,7,13,95.1,98.7
Orlando Magic,9,14,.391,6.0,7,16,94.9,100.1
Charlotte Hornets,5,15,.250,8.5,5,15,94.2,101.2
Portland Trail Blazers,16,4,.800,—,15,5,103.4,96.0
Denver Nuggets,9,11,.450,7.0,9,11,103.4,105.5
Oklahoma City Thunder,7,13,.350,9.0,9,11,92.5,94.1
Utah Jazz,5,15,.250,11.0,6,14,96.2,102.5
Minnesota Timberwolves,4,15,.211,11.5,4,15,100.2,110.6
Golden State Warriors,17,2,.895,—,16,3,107.1,96.2
Los Angeles Clippers,14,5,.737,3.0,14,5,106.4,98.5
Phoenix Suns,12,9,.571,6.0,12,9,105.2,103.1
Sacramento Kings,10,10,.500,7.5,10,10,101.4,101.7
Los Angeles Lakers,5,16,.238,13.0,5,16,102.5,110.9
Houston Rockets,16,4,.800,—,13,7,98.9,94.1
Memphis Grizzlies,16,4,.800,—,15,5,100.4,93.5
Dallas Mavericks,16,6,.727,1.0,16,6,110.6,102.5
San Antonio Spurs,15,5,.750,1.0,15,5,101.2,94.0
New Orleans Pelicans,9,10,.474,6.5,10,9,100.4,100.3
