Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,14,14,.500,—,15,13,95.0,94.5
New Jersey Nets,13,13,.500,—,14,12,88.7,88.0
Philadelphia 76ers,13,14,.481,0.5,13,14,88.0,88.6
Miami Heat,10,17,.370,3.5,9,18,85.9,90.2
New York Knicks,10,18,.357,4.0,9,19,87.4,91.9
Washington Wizards,8,17,.320,4.5,8,17,89.8,94.6
Orlando Magic,7,21,.250,7.0,9,19,92.4,97.5
Indiana Pacers,20,8,.714,—,19,9,88.6,84.4
New Orleans Hornets,18,10,.643,2.0,15,13,92.4,91.3
Detroit Pistons,16,11,.593,3.5,17,10,88.9,85.8
Toronto Raptors,14,13,.519,5.5,10,17,85.6,88.7
Milwaukee Bucks,13,14,.481,6.5,15,12,95.6,94.2
Cleveland Cavaliers,8,19,.296,11.5,10,17,91.1,94.6
Chicago Bulls,7,18,.280,11.5,6,19,89.6,97.0
Atlanta Hawks,7,22,.241,13.5,8,21,90.9,97.2
San Antonio Spurs,19,10,.655,—,22,7,89.6,83.0
Minnesota Timberwolves,17,9,.654,0.5,18,8,94.5,89.4
Denver Nuggets,16,11,.593,2.0,16,11,98.1,95.2
Dallas Mavericks,15,11,.577,2.5,16,10,102.1,98.2
Houston Rockets,15,11,.577,2.5,15,11,86.7,85.2
Memphis Grizzlies,15,11,.577,2.5,15,11,94.8,92.4
Utah Jazz,14,13,.519,4.0,13,14,91.3,91.4
Los Angeles Lakers,20,5,.800,—,18,7,102.3,95.2
Sacramento Kings,19,6,.760,1.0,19,6,104.6,96.5
Portland Trail Blazers,12,13,.480,8.0,10,15,91.1,94.3
Golden State Warriors,12,13,.480,8.0,13,12,93.3,93.1
Seattle SuperSonics,12,13,.480,8.0,12,13,95.1,96.1
Los Angeles Clippers,11,12,.478,8.0,10,13,95.8,97.3
Phoenix Suns,10,18,.357,11.5,11,17,93.1,96.1
