Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,47,35,.573,—,49,33,90.3,87.8
Miami Heat,42,40,.512,5.0,43,39,90.3,89.7
New York Knicks,39,43,.476,8.0,36,46,92.0,93.5
Boston Celtics,36,46,.439,11.0,37,45,95.3,96.7
Philadelphia 76ers,33,49,.402,14.0,33,49,88.0,90.5
Washington Wizards,25,57,.305,22.0,25,57,91.8,97.4
Orlando Magic,21,61,.256,26.0,22,60,94.0,101.1
Indiana Pacers,61,21,.744,—,58,24,91.4,85.6
Detroit Pistons,54,28,.659,7.0,59,23,90.1,84.3
Milwaukee Bucks,41,41,.500,20.0,44,38,98.0,97.0
New Orleans Hornets,41,41,.500,20.0,41,41,91.8,91.9
Cleveland Cavaliers,35,47,.427,26.0,33,49,92.9,95.5
Toronto Raptors,33,49,.402,28.0,31,51,85.4,88.5
Atlanta Hawks,28,54,.341,33.0,28,54,92.8,97.5
Chicago Bulls,23,59,.280,38.0,23,59,89.7,96.0
Minnesota Timberwolves,58,24,.707,—,57,25,94.5,89.1
San Antonio Spurs,57,25,.695,1.0,62,20,91.5,84.3
Dallas Mavericks,52,30,.634,6.0,53,29,105.2,100.8
Memphis Grizzlies,50,32,.610,8.0,48,34,96.7,94.3
Houston Rockets,45,37,.549,13.0,47,35,89.8,88.0
Denver Nuggets,43,39,.524,15.0,44,38,97.2,96.1
Utah Jazz,42,40,.512,16.0,37,45,88.7,89.9
Los Angeles Lakers,56,26,.683,—,52,30,98.2,94.3
Sacramento Kings,55,27,.671,1.0,55,27,102.8,97.8
Portland Trail Blazers,41,41,.500,15.0,37,45,90.7,92.0
Golden State Warriors,37,45,.451,19.0,39,43,93.3,94.0
Seattle SuperSonics,37,45,.451,19.0,39,43,97.1,97.8
Phoenix Suns,29,53,.354,27.0,30,52,94.2,97.9
Los Angeles Clippers,28,54,.341,28.0,28,54,94.8,99.4
