Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,53,18,.746,—,54,17,101.2,93.0
Philadelphia 76ers,34,33,.507,17.0,34,33,97.1,96.7
New Jersey Nets,30,39,.435,22.0,29,40,99.0,101.1
New York Knicks,28,41,.406,24.0,29,40,105.6,108.2
Toronto Raptors,24,45,.348,28.0,25,44,97.5,101.4
Cleveland Cavaliers,56,13,.812,—,54,15,100.3,91.4
Detroit Pistons,34,34,.500,21.5,33,35,94.1,94.4
Chicago Bulls,32,38,.457,24.5,32,38,101.4,102.5
Milwaukee Bucks,31,40,.437,26.0,33,38,99.0,100.1
Indiana Pacers,29,42,.408,28.0,31,40,103.9,105.8
Orlando Magic,51,18,.739,—,51,18,102.3,94.9
Atlanta Hawks,41,29,.586,10.5,40,30,98.3,96.3
Miami Heat,36,32,.529,14.5,34,34,98.5,98.6
Charlotte Bobcats,31,39,.443,20.5,32,38,93.5,94.7
Washington Wizards,16,55,.225,36.0,17,54,95.3,103.3
Denver Nuggets,45,25,.643,—,42,28,103.3,100.3
Portland Trail Blazers,44,26,.629,1.0,44,26,98.7,94.9
Utah Jazz,43,26,.623,1.5,43,26,103.2,99.6
Minnesota Timberwolves,20,49,.290,24.5,24,45,98.6,103.1
Oklahoma City Thunder,19,50,.275,25.5,22,47,97.5,103.0
Los Angeles Lakers,55,14,.797,—,51,18,108.2,100.5
Phoenix Suns,38,31,.551,17.0,40,29,108.7,106.4
Golden State Warriors,25,44,.362,30.0,27,42,108.9,112.3
Los Angeles Clippers,17,52,.246,38.0,16,53,95.7,104.0
Sacramento Kings,15,54,.217,40.0,17,52,100.0,108.3
Houston Rockets,46,25,.648,—,46,25,98.6,94.6
San Antonio Spurs,45,23,.662,-0.5,43,25,96.7,92.9
New Orleans Hornets,43,25,.632,1.5,40,28,95.9,93.4
Dallas Mavericks,42,28,.600,3.5,38,32,101.1,99.9
Memphis Grizzlies,17,52,.246,28.0,19,50,93.3,99.8
