Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,30,6,.833,—,30,6,98.3,87.1
Toronto Raptors,20,18,.526,11.0,21,17,97.1,95.7
New Jersey Nets,18,19,.486,12.5,12,25,92.7,97.5
Philadelphia 76ers,15,24,.385,16.5,16,23,93.6,96.1
New York Knicks,11,26,.297,19.5,10,27,94.1,100.6
Detroit Pistons,29,10,.744,—,31,8,98.3,89.7
Cleveland Cavaliers,20,18,.526,8.5,16,22,96.6,98.7
Indiana Pacers,17,22,.436,12.0,17,22,103.1,104.7
Milwaukee Bucks,15,23,.395,13.5,12,26,95.1,100.8
Chicago Bulls,14,22,.389,13.5,13,23,93.8,97.8
Orlando Magic,24,16,.600,—,24,16,103.8,100.8
Washington Wizards,20,17,.541,2.5,21,16,98.9,96.8
Atlanta Hawks,18,17,.514,3.5,17,18,95.2,95.5
Charlotte Bobcats,14,23,.378,8.5,13,24,95.4,99.5
Miami Heat,8,29,.216,14.5,11,26,93.7,99.7
Portland Trail Blazers,23,14,.622,—,21,16,97.3,95.5
Denver Nuggets,22,15,.595,1.0,22,15,106.8,104.1
Utah Jazz,22,17,.564,2.0,26,13,104.9,100.1
Seattle SuperSonics,9,28,.243,14.0,10,27,96.8,104.2
Minnesota Timberwolves,5,32,.135,18.0,8,29,92.9,102.4
Los Angeles Lakers,26,11,.703,—,26,11,107.8,101.4
Phoenix Suns,26,12,.684,0.5,25,13,109.8,104.9
Golden State Warriors,23,16,.590,4.0,21,18,108.3,106.7
Sacramento Kings,15,21,.417,10.5,15,21,99.1,101.8
Los Angeles Clippers,11,23,.324,13.5,11,23,92.7,97.6
Dallas Mavericks,26,12,.684,—,25,13,101.2,96.2
San Antonio Spurs,25,11,.694,—,25,11,97.9,92.0
New Orleans Hornets,25,12,.676,0.5,24,13,97.4,93.4
Houston Rockets,20,19,.513,6.5,22,17,95.6,93.7
Memphis Grizzlies,10,28,.263,16.0,13,25,101.2,105.6
