Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,31,12,.721,—,28,15,113.2,107.9
Milwaukee Bucks,29,11,.725,0.5,31,9,117.5,108.0
Indiana Pacers,27,14,.659,3.0,27,14,108.1,103.1
Philadelphia 76ers,27,15,.643,3.5,24,18,114.6,112.5
Boston Celtics,25,16,.610,5.0,29,12,112.1,105.6
Miami Heat,20,20,.500,9.5,21,19,106.5,105.6
Brooklyn Nets,21,22,.488,10.0,21,22,110.9,111.3
Charlotte Hornets,19,21,.475,10.5,21,19,112.9,112.1
Detroit Pistons,17,23,.425,12.5,16,24,106.9,109.8
Orlando Magic,17,24,.415,13.0,15,26,103.0,107.2
Washington Wizards,17,25,.405,13.5,16,26,113.0,116.5
Atlanta Hawks,12,29,.293,18.0,11,30,108.7,117.2
Chicago Bulls,10,31,.244,20.0,9,32,100.7,110.2
New York Knicks,10,31,.244,20.0,11,30,107.4,115.8
Cleveland Cavaliers,8,34,.190,22.5,8,34,102.5,113.0
Denver Nuggets,28,12,.700,—,27,13,110.7,105.4
Golden State Warriors,27,14,.659,1.5,27,14,116.7,111.7
Oklahoma City Thunder,25,16,.610,3.5,27,14,112.6,107.3
Portland Trail Blazers,25,17,.595,4.0,23,19,111.5,110.0
San Antonio Spurs,25,18,.581,4.5,26,17,112.3,109.2
Los Angeles Clippers,24,17,.585,4.5,22,19,115.6,114.3
Houston Rockets,23,17,.575,5.0,22,18,110.6,109.3
Los Angeles Lakers,23,19,.548,6.0,23,19,112.2,110.8
Utah Jazz,21,21,.500,8.0,24,18,107.8,105.5
Sacramento Kings,21,21,.500,8.0,20,22,114.9,116.0
Minnesota Timberwolves,20,21,.488,8.5,21,20,111.6,111.0
New Orleans Pelicans,20,22,.476,9.0,24,18,117.2,114.8
Dallas Mavericks,19,22,.463,9.5,21,20,109.7,109.3
Memphis Grizzlies,19,22,.463,9.5,18,23,100.9,102.5
Phoenix Suns,10,33,.233,19.5,11,32,106.2,114.7
