Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,8,3,.727,—,8,3,106.2,99.5
Boston Celtics,7,4,.636,1.0,6,5,99.9,97.8
New York Knicks,6,7,.462,3.0,7,6,91.5,91.3
Orlando Magic,5,6,.455,3.0,5,6,100.3,102.9
Philadelphia 76ers,5,7,.417,3.5,6,6,92.8,92.2
Washington Wizards,3,8,.273,5.0,2,9,91.1,99.7
New Jersey Nets,1,10,.091,7.0,3,8,97.3,103.5
Toronto Raptors,7,4,.636,—,7,4,100.1,95.6
Indiana Pacers,6,5,.545,1.0,6,5,101.7,99.1
Charlotte Hornets,6,5,.545,1.0,6,5,99.1,98.1
Milwaukee Bucks,6,5,.545,1.0,6,5,105.7,105.0
Cleveland Cavaliers,5,5,.500,1.5,4,6,100.1,101.7
Detroit Pistons,5,6,.455,2.0,6,5,104.5,104.5
Atlanta Hawks,4,7,.364,3.0,4,7,101.2,105.5
Chicago Bulls,1,9,.100,5.5,1,9,85.7,99.0
San Antonio Spurs,9,3,.750,—,9,3,94.8,86.6
Utah Jazz,7,4,.636,1.5,7,4,95.1,90.9
Minnesota Timberwolves,5,3,.625,2.0,5,3,98.1,94.1
Denver Nuggets,4,5,.444,3.5,4,5,97.3,99.4
Dallas Mavericks,4,8,.333,5.0,4,8,104.0,108.3
Vancouver Grizzlies,3,7,.300,5.0,4,6,94.0,97.7
Houston Rockets,3,10,.231,6.5,5,8,97.5,101.2
Portland Trail Blazers,10,2,.833,—,10,2,100.8,89.9
Sacramento Kings,8,1,.889,0.5,7,2,106.6,99.4
Seattle SuperSonics,9,3,.750,1.0,7,5,103.4,101.5
Los Angeles Lakers,8,4,.667,2.0,7,5,95.4,93.4
Phoenix Suns,8,4,.667,2.0,8,4,94.8,90.0
Los Angeles Clippers,4,7,.364,5.5,3,8,93.0,98.5
Golden State Warriors,2,7,.222,6.5,2,7,94.1,102.4
