Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,39,16,.709,—,41,14,111.6,103.3
Boston Celtics,40,18,.690,0.5,36,22,102.9,99.1
Cleveland Cavaliers,33,22,.600,6.0,28,27,110.0,109.9
Washington Wizards,32,24,.571,7.5,31,25,107.2,105.4
Indiana Pacers,32,25,.561,8.0,31,26,106.8,105.5
Milwaukee Bucks,31,24,.564,8.0,28,27,104.4,104.3
Miami Heat,30,26,.536,9.5,26,30,100.3,101.1
Philadelphia 76ers,28,25,.528,10.0,29,24,107.5,105.8
Detroit Pistons,27,28,.491,12.0,28,27,103.4,103.3
Charlotte Hornets,23,33,.411,16.5,27,29,106.1,106.7
New York Knicks,23,34,.404,17.0,24,33,103.7,105.9
Chicago Bulls,19,36,.345,20.0,18,37,103.4,109.1
Brooklyn Nets,19,38,.333,21.0,21,36,105.5,109.6
Orlando Magic,18,37,.327,21.0,20,35,105.7,109.9
Atlanta Hawks,18,39,.316,22.0,21,36,104.0,108.1
Golden State Warriors,43,13,.768,—,41,15,115.6,107.9
Houston Rockets,42,13,.764,0.5,41,14,114.1,105.6
San Antonio Spurs,35,22,.614,8.5,35,22,101.5,98.1
Minnesota Timberwolves,35,24,.593,9.5,36,23,109.6,106.4
Oklahoma City Thunder,32,25,.561,11.5,35,22,106.2,102.7
Portland Trail Blazers,31,26,.544,12.5,30,27,104.7,103.7
Denver Nuggets,30,26,.536,13.0,29,27,107.2,106.5
New Orleans Pelicans,29,26,.527,13.5,27,28,110.7,111.2
Los Angeles Clippers,28,26,.519,14.0,28,26,107.5,106.9
Utah Jazz,28,28,.500,15.0,31,25,103.5,101.8
Los Angeles Lakers,23,32,.418,19.5,23,32,107.0,109.5
Memphis Grizzlies,18,37,.327,24.5,21,34,98.9,102.6
Dallas Mavericks,18,39,.316,25.5,24,33,101.9,104.3
Phoenix Suns,18,39,.316,25.5,15,42,104.4,112.6
Sacramento Kings,17,38,.309,25.5,13,42,98.6,106.8
