Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,1,0,1.000,—,1,0,101.0,72.0
Orlando Magic,1,0,1.000,—,1,0,97.0,86.0
New York Knicks,0,1,.000,1.0,0,1,72.0,101.0
New Jersey Nets,0,1,.000,1.0,0,1,82.0,86.0
Washington Wizards,0,1,.000,1.0,0,1,86.0,97.0
Charlotte Hornets,1,0,1.000,—,1,0,106.0,82.0
Cleveland Cavaliers,1,0,1.000,—,1,0,86.0,82.0
Detroit Pistons,1,0,1.000,—,1,0,104.0,95.0
Milwaukee Bucks,0,1,.000,1.0,0,1,93.0,97.0
Indiana Pacers,0,1,.000,1.0,0,1,85.0,98.0
Toronto Raptors,0,1,.000,1.0,0,1,95.0,104.0
Atlanta Hawks,0,1,.000,1.0,0,1,82.0,106.0
Chicago Bulls,0,1,.000,1.0,0,1,81.0,100.0
San Antonio Spurs,1,0,1.000,—,1,0,98.0,85.0
Dallas Mavericks,1,0,1.000,—,1,0,97.0,93.0
Minnesota Timberwolves,1,0,1.000,—,1,0,106.0,98.0
Utah Jazz,1,0,1.000,—,1,0,107.0,94.0
Vancouver Grizzlies,1,0,1.000,—,1,0,94.0,88.0
Houston Rockets,0,1,.000,1.0,0,1,98.0,106.0
Los Angeles Lakers,1,0,1.000,—,1,0,96.0,86.0
Sacramento Kings,1,0,1.000,—,1,0,100.0,81.0
Golden State Warriors,1,0,1.000,—,1,0,96.0,94.0
Portland Trail Blazers,0,1,.000,1.0,0,1,86.0,96.0
Phoenix Suns,0,1,.000,1.0,0,1,94.0,96.0
Los Angeles Clippers,0,1,.000,1.0,0,1,94.0,107.0
Seattle SuperSonics,0,1,.000,1.0,0,1,88.0,94.0
