Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,50,17,.746,—,51,16,117.4,108.4
Toronto Raptors,48,19,.716,2.0,45,22,114.2,108.7
Philadelphia 76ers,42,25,.627,8.0,40,27,114.9,111.7
Indiana Pacers,42,25,.627,8.0,43,24,108.2,104.0
Boston Celtics,41,26,.612,9.0,45,22,112.3,106.6
Brooklyn Nets,35,33,.515,15.5,33,35,112.0,112.3
Detroit Pistons,34,31,.523,15.0,33,32,108.2,107.8
Miami Heat,31,35,.470,18.5,32,34,106.0,106.5
Orlando Magic,31,37,.456,19.5,32,36,105.8,106.8
Charlotte Hornets,30,36,.455,19.5,31,35,110.8,111.7
Washington Wizards,27,39,.409,22.5,28,38,114.5,117.2
Atlanta Hawks,23,45,.338,27.5,21,47,112.4,118.7
Chicago Bulls,19,49,.279,31.5,18,50,105.0,112.7
Cleveland Cavaliers,16,50,.242,33.5,15,51,103.7,113.5
New York Knicks,13,54,.194,37.0,17,50,105.4,113.9
Golden State Warriors,45,21,.682,—,44,22,118.2,112.3
Denver Nuggets,43,22,.662,1.5,42,23,112.0,107.3
Houston Rockets,41,25,.621,4.0,38,28,112.9,110.3
Oklahoma City Thunder,40,26,.606,5.0,41,25,115.4,111.5
Portland Trail Blazers,40,26,.606,5.0,40,26,113.9,110.6
Los Angeles Clippers,38,29,.567,7.5,35,32,114.2,113.4
San Antonio Spurs,38,29,.567,7.5,36,31,112.0,111.0
Utah Jazz,37,28,.569,7.5,39,26,110.2,106.9
Sacramento Kings,33,32,.508,11.5,30,35,113.6,114.7
Minnesota Timberwolves,32,35,.478,13.5,33,34,113.0,113.1
Los Angeles Lakers,30,36,.455,15.0,29,37,112.0,114.0
New Orleans Pelicans,30,39,.435,16.5,35,34,115.6,115.4
Memphis Grizzlies,28,40,.412,18.0,29,39,101.6,103.7
Dallas Mavericks,27,39,.409,18.0,29,37,107.9,109.6
Phoenix Suns,16,52,.235,30.0,17,51,107.0,115.9
