Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,12,7,.632,—,12,7,94.6,91.0
Boston Celtics,11,7,.611,0.5,12,6,95.9,91.3
New York Knicks,11,9,.550,1.5,9,11,87.9,88.7
Orlando Magic,11,11,.500,2.5,16,6,103.5,97.2
Philadelphia 76ers,8,12,.400,4.5,9,11,86.1,87.1
Washington Wizards,7,12,.368,5.0,7,12,90.5,94.6
Miami Heat,3,15,.167,8.5,5,13,83.7,88.9
Detroit Pistons,13,6,.684,—,14,5,97.8,91.7
Milwaukee Bucks,11,6,.647,1.0,8,9,93.1,93.9
Toronto Raptors,12,9,.571,2.0,12,9,93.5,92.0
Indiana Pacers,12,11,.522,3.0,12,11,98.0,97.7
Charlotte Hornets,9,11,.450,4.5,8,12,93.6,96.2
Cleveland Cavaliers,8,12,.400,5.5,7,13,91.0,95.0
Atlanta Hawks,7,14,.333,7.0,7,14,95.1,100.2
Chicago Bulls,4,15,.211,9.0,2,17,81.9,94.2
San Antonio Spurs,14,4,.778,—,14,4,100.8,92.7
Minnesota Timberwolves,13,5,.722,1.0,13,5,99.8,93.4
Dallas Mavericks,12,9,.571,3.5,11,10,100.4,99.4
Utah Jazz,10,11,.476,5.5,10,11,98.1,99.2
Denver Nuggets,7,13,.350,8.0,7,13,93.8,97.3
Houston Rockets,7,15,.318,9.0,6,16,88.1,94.0
Memphis Grizzlies,5,14,.263,9.5,4,15,89.4,97.8
Los Angeles Lakers,16,2,.889,—,15,3,100.7,90.5
Sacramento Kings,16,5,.762,1.5,16,5,100.8,93.0
Phoenix Suns,13,9,.591,5.0,14,8,99.2,95.0
Los Angeles Clippers,11,10,.524,6.5,13,8,97.3,94.2
Portland Trail Blazers,10,9,.526,6.5,10,9,94.7,93.8
Seattle SuperSonics,9,14,.391,9.5,9,14,96.0,99.1
Golden State Warriors,8,13,.381,9.5,7,14,92.6,97.6
