Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,33,20,.623,—,35,18,90.5,86.5
New York Knicks,26,30,.464,8.5,25,31,91.1,92.5
Miami Heat,24,32,.429,10.5,24,32,87.8,89.5
Boston Celtics,23,33,.411,11.5,25,31,94.7,96.2
Philadelphia 76ers,23,33,.411,11.5,24,32,89.4,91.1
Washington Wizards,16,37,.302,17.0,17,36,90.7,95.8
Orlando Magic,15,42,.263,20.0,17,40,95.0,100.8
Indiana Pacers,40,15,.727,—,38,17,89.7,85.0
Detroit Pistons,34,23,.596,7.0,35,22,89.6,86.8
New Orleans Hornets,30,24,.556,9.5,28,26,92.0,91.6
Milwaukee Bucks,28,25,.528,11.0,29,24,96.5,95.2
Toronto Raptors,25,29,.463,14.5,22,32,84.9,87.1
Cleveland Cavaliers,21,34,.382,19.0,21,34,91.9,95.4
Atlanta Hawks,18,37,.327,22.0,16,39,89.0,94.7
Chicago Bulls,16,39,.291,24.0,16,39,89.4,95.5
Minnesota Timberwolves,40,15,.727,—,38,17,95.4,89.9
San Antonio Spurs,36,19,.655,4.0,40,15,90.0,83.7
Dallas Mavericks,34,20,.630,5.5,33,21,103.4,100.0
Memphis Grizzlies,32,22,.593,7.5,32,22,96.8,94.3
Denver Nuggets,32,24,.571,8.5,32,24,97.2,95.2
Houston Rockets,31,22,.585,8.0,34,19,87.6,84.2
Utah Jazz,27,29,.482,13.5,25,31,89.1,90.5
Sacramento Kings,39,14,.736,—,39,14,104.7,97.6
Los Angeles Lakers,34,19,.642,5.0,33,20,97.4,93.9
Portland Trail Blazers,26,28,.481,13.5,23,31,91.7,93.7
Seattle SuperSonics,25,28,.472,14.0,24,29,97.7,99.1
Los Angeles Clippers,23,30,.434,16.0,22,31,96.3,98.6
Golden State Warriors,23,30,.434,16.0,25,28,94.4,95.2
Phoenix Suns,18,39,.316,23.0,21,36,93.5,97.1
