Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,47,29,.618,—,54,22,96.0,90.1
Philadelphia 76ers,45,30,.600,1.5,44,31,96.9,94.7
Boston Celtics,41,35,.539,6.0,37,39,92.9,93.2
Orlando Magic,39,37,.513,8.0,39,37,99.2,98.8
Washington Wizards,34,41,.453,12.5,35,40,91.5,92.3
New York Knicks,34,43,.442,13.5,34,43,95.7,97.2
Miami Heat,23,54,.299,24.5,24,53,85.5,90.6
Detroit Pistons,47,28,.627,—,50,25,91.3,86.9
Indiana Pacers,45,31,.592,2.5,48,28,96.9,93.3
New Orleans Hornets,42,35,.545,6.0,43,34,93.9,92.4
Milwaukee Bucks,38,40,.487,10.5,38,40,99.2,99.5
Atlanta Hawks,31,45,.408,16.5,27,49,93.9,98.0
Chicago Bulls,27,50,.351,21.0,24,53,94.3,99.8
Toronto Raptors,24,51,.320,23.0,22,53,91.0,96.8
Cleveland Cavaliers,15,61,.197,32.5,15,61,91.4,101.3
Dallas Mavericks,57,19,.750,—,58,18,103.2,94.8
San Antonio Spurs,56,20,.737,1.0,54,22,96.6,90.7
Minnesota Timberwolves,47,30,.610,10.5,42,35,97.9,96.4
Utah Jazz,45,31,.592,12.0,46,30,95.1,92.2
Houston Rockets,39,37,.513,18.0,42,34,94.1,92.7
Memphis Grizzlies,26,51,.338,31.5,30,47,97.5,100.7
Denver Nuggets,17,59,.224,40.0,17,59,83.6,91.5
Sacramento Kings,55,22,.714,—,55,22,101.7,95.3
Portland Trail Blazers,47,28,.627,7.0,46,29,95.4,92.5
Los Angeles Lakers,45,31,.592,9.5,43,33,99.3,97.5
Phoenix Suns,40,35,.533,14.0,40,35,95.1,94.3
Seattle SuperSonics,37,38,.493,17.0,38,37,92.3,92.2
Golden State Warriors,36,40,.474,18.5,35,41,101.8,102.9
Los Angeles Clippers,24,52,.316,30.5,26,50,93.1,97.6
