Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,15,7,.682,—,15,7,99.7,95.1
New York Knicks,15,9,.625,1.0,15,9,91.4,88.4
Philadelphia 76ers,12,12,.500,4.0,12,12,89.4,89.7
Orlando Magic,10,11,.476,4.5,10,11,102.4,103.0
Boston Celtics,10,11,.476,4.5,10,11,97.6,98.2
Washington Wizards,7,17,.292,9.0,6,18,92.2,99.2
New Jersey Nets,6,17,.261,9.5,8,15,95.3,99.4
Charlotte Hornets,14,7,.667,—,15,6,101.0,95.2
Indiana Pacers,14,8,.636,0.5,16,6,101.3,95.0
Toronto Raptors,13,9,.591,1.5,12,10,97.7,96.6
Milwaukee Bucks,13,10,.565,2.0,12,11,102.3,101.1
Cleveland Cavaliers,11,10,.524,3.0,10,11,102.0,103.1
Detroit Pistons,11,12,.478,4.0,12,11,103.4,102.7
Atlanta Hawks,10,12,.455,4.5,11,11,101.1,101.5
Chicago Bulls,2,17,.105,11.0,3,16,86.4,98.3
San Antonio Spurs,17,7,.708,—,18,6,95.8,88.6
Utah Jazz,15,7,.682,1.0,15,7,94.9,90.1
Denver Nuggets,11,11,.500,5.0,9,13,97.4,99.9
Dallas Mavericks,8,16,.333,9.0,9,15,100.2,104.3
Minnesota Timberwolves,7,12,.368,7.5,8,11,95.7,97.2
Houston Rockets,7,17,.292,10.0,10,14,97.6,100.3
Vancouver Grizzlies,4,18,.182,12.0,6,16,93.5,101.1
Los Angeles Lakers,19,5,.792,—,18,6,96.7,89.2
Portland Trail Blazers,18,5,.783,0.5,17,6,96.0,88.4
Seattle SuperSonics,16,7,.696,2.5,12,11,99.7,99.0
Phoenix Suns,14,7,.667,3.5,15,6,100.6,94.5
Sacramento Kings,13,7,.650,4.0,12,8,105.1,101.7
Golden State Warriors,5,17,.227,13.0,6,16,94.9,102.4
Los Angeles Clippers,5,17,.227,13.0,4,18,89.4,98.8
