Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,16,4,.800,—,16,4,100.9,92.1
New York Knicks,13,9,.591,4.0,12,10,107.7,106.1
Toronto Raptors,8,13,.381,8.5,9,12,101.1,103.8
Philadelphia 76ers,6,14,.300,10.0,9,11,97.4,98.9
New Jersey Nets,6,15,.286,10.5,7,14,93.2,98.1
Chicago Bulls,11,8,.579,—,10,9,100.6,99.7
Indiana Pacers,10,9,.526,1.0,11,8,100.7,97.7
Cleveland Cavaliers,7,13,.350,4.5,5,15,94.3,102.4
Milwaukee Bucks,7,13,.350,4.5,8,12,90.9,92.9
Detroit Pistons,7,14,.333,5.0,7,14,94.6,100.1
Orlando Magic,15,6,.714,—,15,6,97.4,90.8
Miami Heat,14,8,.636,1.5,17,5,100.1,91.7
Atlanta Hawks,14,8,.636,1.5,13,9,98.4,95.9
Charlotte Bobcats,7,13,.350,7.5,8,12,94.9,97.0
Washington Wizards,6,13,.316,8.0,5,14,97.9,105.6
Utah Jazz,16,6,.727,—,14,8,100.7,96.2
Oklahoma City Thunder,14,8,.636,2.0,11,11,103.0,103.4
Denver Nuggets,13,6,.684,1.5,11,8,106.2,103.3
Portland Trail Blazers,9,11,.450,6.0,9,11,94.7,95.5
Minnesota Timberwolves,5,16,.238,10.5,6,15,102.3,109.3
Los Angeles Lakers,14,6,.700,—,15,5,108.5,99.6
Phoenix Suns,11,9,.550,3.0,10,10,109.8,110.4
Golden State Warriors,8,12,.400,6.0,7,13,101.8,106.9
Los Angeles Clippers,5,17,.227,10.0,7,15,97.3,103.5
Sacramento Kings,4,15,.211,9.5,5,14,93.8,101.5
San Antonio Spurs,17,3,.850,—,15,5,106.7,97.8
Dallas Mavericks,16,4,.800,1.0,14,6,98.1,92.2
New Orleans Hornets,13,7,.650,4.0,12,8,94.9,92.7
Memphis Grizzlies,8,14,.364,10.0,9,13,100.8,103.1
Houston Rockets,7,13,.350,10.0,9,11,105.7,106.9
