Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,27,10,.730,—,29,8,97.9,89.3
Boston Celtics,20,15,.571,6.0,17,18,95.3,95.3
Philadelphia 76ers,19,17,.528,7.5,18,18,93.7,93.4
Orlando Magic,19,19,.500,8.5,17,21,97.1,98.3
Washington Wizards,18,18,.500,8.5,20,16,92.5,91.0
New York Knicks,13,20,.394,12.0,14,19,93.4,95.5
Miami Heat,12,24,.333,14.5,13,23,85.0,88.6
Indiana Pacers,26,10,.722,—,24,12,98.6,93.7
Detroit Pistons,24,10,.706,1.0,22,12,90.0,86.5
New Orleans Hornets,20,18,.526,7.0,21,17,94.3,92.6
Milwaukee Bucks,15,20,.429,10.5,16,19,98.9,99.8
Atlanta Hawks,13,22,.371,12.5,12,23,92.5,97.3
Chicago Bulls,13,23,.361,13.0,12,24,93.4,98.5
Toronto Raptors,8,28,.222,18.0,8,28,87.7,96.1
Cleveland Cavaliers,7,30,.189,19.5,7,30,90.1,100.6
Dallas Mavericks,30,5,.857,—,30,5,102.9,91.2
San Antonio Spurs,22,14,.611,8.5,23,13,92.8,88.8
Utah Jazz,21,14,.600,9.0,24,11,96.2,91.4
Houston Rockets,19,15,.559,10.5,21,13,91.4,88.6
Minnesota Timberwolves,19,16,.543,11.0,17,18,96.6,96.8
Memphis Grizzlies,11,24,.314,19.0,11,24,95.2,100.2
Denver Nuggets,9,26,.257,21.0,8,27,80.7,88.3
Sacramento Kings,27,10,.730,—,28,9,99.9,91.9
Phoenix Suns,23,14,.622,4.0,20,17,91.7,90.3
Portland Trail Blazers,21,14,.600,5.0,19,16,92.1,90.6
Seattle SuperSonics,16,19,.457,10.0,17,18,92.6,92.9
Los Angeles Lakers,16,20,.444,10.5,17,19,96.7,97.3
Golden State Warriors,15,20,.429,11.0,16,19,98.4,99.7
Los Angeles Clippers,14,22,.389,12.5,14,22,92.4,95.5
