Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,6,0,1.000,—,5,1,116.8,106.0
Milwaukee Bucks,5,0,1.000,0.5,4,1,120.6,105.8
Detroit Pistons,4,0,1.000,1.0,2,2,116.0,112.8
Boston Celtics,3,2,.600,2.5,3,2,100.0,97.8
Indiana Pacers,3,2,.600,2.5,4,1,110.2,102.0
Charlotte Hornets,3,3,.500,3.0,4,2,116.0,109.7
Atlanta Hawks,2,2,.500,3.0,2,2,117.0,118.0
Miami Heat,2,2,.500,3.0,3,1,109.0,104.0
Orlando Magic,2,3,.400,3.5,1,4,102.8,111.0
Brooklyn Nets,2,3,.400,3.5,2,3,107.2,108.6
Philadelphia 76ers,2,3,.400,3.5,2,3,114.0,116.8
Chicago Bulls,1,4,.200,4.5,1,4,110.2,121.0
Washington Wizards,1,4,.200,4.5,2,3,116.8,122.8
New York Knicks,1,5,.167,5.0,2,4,105.3,113.2
Cleveland Cavaliers,0,5,.000,5.5,1,4,105.4,118.4
New Orleans Pelicans,4,0,1.000,—,3,1,128.3,116.3
Golden State Warriors,5,1,.833,—,5,1,120.8,108.0
Denver Nuggets,4,1,.800,0.5,4,1,113.2,104.0
Portland Trail Blazers,3,1,.750,1.0,3,1,125.3,116.5
Los Angeles Clippers,3,2,.600,1.5,3,2,112.6,108.0
Sacramento Kings,3,3,.500,2.0,2,4,117.0,120.3
San Antonio Spurs,2,2,.500,2.0,1,3,114.8,121.8
Utah Jazz,2,2,.500,2.0,2,2,107.5,105.5
Memphis Grizzlies,2,2,.500,2.0,2,2,99.5,102.3
Dallas Mavericks,2,3,.400,2.5,2,3,113.2,118.6
Los Angeles Lakers,2,3,.400,2.5,3,2,125.6,124.4
Minnesota Timberwolves,2,4,.333,3.0,2,4,112.7,117.2
Phoenix Suns,1,3,.250,3.0,1,3,107.0,118.3
Houston Rockets,1,4,.200,3.5,1,4,110.0,118.8
Oklahoma City Thunder,0,4,.000,4.0,1,3,101.8,112.0
