Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Cleveland Cavaliers,42,17,.712,—,41,18,102.9,97.2
Toronto Raptors,40,19,.678,2.0,39,20,102.4,97.8
Boston Celtics,37,25,.597,6.5,40,22,106.1,101.7
Miami Heat,34,26,.567,8.5,31,29,97.5,96.9
Atlanta Hawks,33,28,.541,10.0,36,25,102.3,99.8
Charlotte Hornets,32,28,.533,10.5,34,26,102.2,100.5
Indiana Pacers,32,29,.525,11.0,34,27,102.3,100.5
Detroit Pistons,31,30,.508,12.0,33,28,101.5,100.5
Chicago Bulls,30,30,.500,12.5,27,33,101.5,102.8
Washington Wizards,30,30,.500,12.5,27,33,103.0,104.3
Orlando Magic,27,33,.450,15.5,27,33,100.9,102.2
Milwaukee Bucks,25,36,.410,18.0,22,39,99.1,103.3
New York Knicks,25,37,.403,18.5,25,37,98.8,101.7
Brooklyn Nets,17,44,.279,26.0,17,44,97.0,103.6
Philadelphia 76ers,8,53,.131,35.0,11,50,96.4,107.1
Golden State Warriors,54,5,.915,—,48,11,115.3,104.1
San Antonio Spurs,51,9,.850,3.5,51,9,104.9,92.3
Oklahoma City Thunder,42,19,.689,13.0,44,17,110.1,103.0
Los Angeles Clippers,40,20,.667,14.5,39,21,104.9,100.2
Memphis Grizzlies,36,24,.600,18.5,29,31,99.2,99.5
Dallas Mavericks,33,28,.541,22.0,31,30,102.5,102.4
Portland Trail Blazers,33,29,.532,22.5,33,29,103.5,102.3
Houston Rockets,30,31,.492,25.0,28,33,105.6,106.9
Utah Jazz,28,32,.467,26.5,31,29,97.9,97.3
Sacramento Kings,24,35,.407,30.0,25,34,107.1,109.5
Denver Nuggets,24,37,.393,31.0,24,37,101.0,104.1
New Orleans Pelicans,23,36,.390,31.0,24,35,102.7,105.6
Minnesota Timberwolves,19,42,.311,36.0,22,39,101.0,105.1
Phoenix Suns,15,45,.250,39.5,16,44,100.5,107.9
Los Angeles Lakers,12,50,.194,43.5,13,49,97.8,107.2
