Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,31,10,.756,—,28,13,103.4,98.2
Toronto Raptors,26,10,.722,2.5,26,10,111.6,103.8
Cleveland Cavaliers,25,13,.658,4.5,22,16,109.9,107.2
Washington Wizards,22,16,.579,7.5,22,16,106.7,104.0
Milwaukee Bucks,20,16,.556,8.5,18,18,105.9,105.8
Detroit Pistons,20,16,.556,8.5,19,17,102.2,101.3
Miami Heat,20,17,.541,9.0,17,20,100.7,102.2
Indiana Pacers,19,19,.500,10.5,18,20,106.8,107.4
Philadelphia 76ers,18,19,.486,11.0,18,19,108.4,108.8
New York Knicks,18,20,.474,11.5,18,20,103.3,104.0
Brooklyn Nets,15,23,.395,14.5,16,22,106.9,109.2
Charlotte Hornets,14,23,.378,15.0,17,20,104.9,106.3
Chicago Bulls,13,25,.342,16.5,12,26,101.4,107.0
Orlando Magic,12,27,.308,18.0,13,26,104.5,110.2
Atlanta Hawks,10,27,.270,19.0,14,23,103.9,107.9
Golden State Warriors,31,8,.795,—,30,9,115.6,106.0
Houston Rockets,27,10,.730,3.0,27,10,115.2,107.1
San Antonio Spurs,26,13,.667,5.0,24,15,101.3,98.3
Minnesota Timberwolves,24,15,.615,7.0,23,16,108.4,105.7
Oklahoma City Thunder,22,17,.564,9.0,25,14,104.9,100.8
Denver Nuggets,20,17,.541,10.0,21,16,107.9,105.9
Portland Trail Blazers,19,18,.514,11.0,19,18,102.5,101.9
New Orleans Pelicans,19,18,.514,11.0,19,18,111.1,110.9
Los Angeles Clippers,17,20,.459,13.0,18,19,106.0,106.3
Utah Jazz,16,22,.421,14.5,18,20,101.1,101.7
Phoenix Suns,15,25,.375,16.5,12,28,105.9,112.7
Dallas Mavericks,13,26,.333,18.0,16,23,101.6,103.9
Sacramento Kings,12,25,.324,18.0,8,29,97.4,106.4
Memphis Grizzlies,12,26,.316,18.5,14,24,98.9,102.4
Los Angeles Lakers,11,26,.297,19.0,13,24,106.7,111.8
