Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,3,1,.750,—,2,2,95.3,94.0
Orlando Magic,2,1,.667,0.5,3,0,106.7,90.3
Washington Wizards,2,1,.667,0.5,2,1,93.0,85.7
Boston Celtics,2,2,.500,1.0,3,1,98.8,92.8
Miami Heat,1,2,.333,1.5,1,2,87.7,90.7
New York Knicks,1,2,.333,1.5,1,2,88.3,90.7
Philadelphia 76ers,0,3,.000,2.5,0,3,80.7,90.7
Milwaukee Bucks,3,0,1.000,—,2,1,108.7,104.0
Detroit Pistons,2,1,.667,1.0,2,1,93.0,87.3
Charlotte Hornets,2,1,.667,1.0,2,1,94.0,94.0
Indiana Pacers,2,1,.667,1.0,2,1,104.0,94.3
Toronto Raptors,1,2,.333,2.0,1,2,95.3,101.0
Atlanta Hawks,1,2,.333,2.0,1,2,87.3,90.0
Chicago Bulls,1,2,.333,2.0,0,3,79.7,91.0
Cleveland Cavaliers,1,3,.250,2.5,1,3,85.5,97.5
Minnesota Timberwolves,3,0,1.000,—,2,1,94.7,88.0
San Antonio Spurs,2,1,.667,1.0,2,1,107.7,100.7
Dallas Mavericks,2,1,.667,1.0,1,2,95.0,96.0
Houston Rockets,2,1,.667,1.0,2,1,91.7,88.7
Utah Jazz,1,2,.333,2.0,2,1,101.3,99.3
Denver Nuggets,1,2,.333,2.0,1,2,98.0,101.3
Memphis Grizzlies,0,2,.000,2.5,0,2,91.0,100.5
Los Angeles Lakers,3,0,1.000,—,3,0,106.7,94.0
Sacramento Kings,2,0,1.000,0.5,2,0,103.5,94.5
Portland Trail Blazers,1,2,.333,2.0,1,2,89.7,97.0
Seattle SuperSonics,1,2,.333,2.0,1,2,94.3,100.0
Golden State Warriors,1,2,.333,2.0,1,2,99.3,102.3
Phoenix Suns,1,2,.333,2.0,1,2,99.0,105.7
Los Angeles Clippers,0,3,.000,3.0,1,2,99.3,105.7
