Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,39,21,.650,—,40,20,98.7,94.0
Toronto Raptors,32,28,.533,7.0,28,32,104.3,105.3
Philadelphia 76ers,22,39,.361,17.5,23,38,97.4,100.9
New York Knicks,21,40,.344,18.5,24,37,101.6,104.9
New Jersey Nets,6,55,.098,33.5,10,51,90.2,101.0
Cleveland Cavaliers,49,14,.778,—,47,16,102.6,95.1
Milwaukee Bucks,32,29,.525,16.0,34,27,98.2,96.7
Chicago Bulls,31,30,.508,17.0,27,34,97.0,98.6
Detroit Pistons,21,41,.339,27.5,21,41,92.7,97.5
Indiana Pacers,20,42,.323,28.5,20,42,99.4,104.5
Orlando Magic,43,20,.683,—,44,19,101.7,95.5
Atlanta Hawks,40,21,.656,2.0,40,21,102.3,97.5
Miami Heat,31,31,.500,11.5,33,29,96.2,95.5
Charlotte Bobcats,29,31,.483,12.5,31,29,94.7,94.3
Washington Wizards,21,38,.356,20.0,21,38,97.5,101.5
Denver Nuggets,41,21,.661,—,41,21,107.5,102.6
Utah Jazz,39,22,.639,1.5,41,20,102.6,97.8
Oklahoma City Thunder,37,24,.607,3.5,37,24,99.6,96.4
Portland Trail Blazers,37,27,.578,5.0,39,25,97.9,94.9
Minnesota Timberwolves,14,48,.226,27.0,15,47,97.7,106.3
Los Angeles Lakers,46,17,.730,—,44,19,102.7,96.5
Phoenix Suns,39,25,.609,7.5,39,25,109.4,106.1
Los Angeles Clippers,25,37,.403,20.5,21,41,95.8,100.7
Sacramento Kings,21,41,.339,24.5,22,40,100.8,105.2
Golden State Warriors,17,44,.279,28.0,23,38,107.1,111.0
Dallas Mavericks,42,21,.667,—,37,26,101.1,98.8
San Antonio Spurs,35,24,.593,5.0,38,21,100.8,96.6
Memphis Grizzlies,32,30,.516,9.5,29,33,102.1,102.9
Houston Rockets,30,30,.500,10.5,30,30,101.0,101.3
New Orleans Hornets,31,32,.492,11.0,28,35,99.6,101.4
