Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,10,4,.714,—,10,4,100.6,93.4
New York Knicks,6,8,.429,4.0,7,7,107.0,108.0
Toronto Raptors,5,9,.357,5.0,6,8,100.1,102.6
New Jersey Nets,4,9,.308,5.5,5,8,92.7,96.0
Philadelphia 76ers,3,10,.231,6.5,5,8,97.5,100.6
Chicago Bulls,7,4,.636,—,7,4,101.5,98.3
Indiana Pacers,6,6,.500,1.5,8,4,99.8,96.1
Cleveland Cavaliers,5,7,.417,2.5,4,8,96.4,101.3
Detroit Pistons,5,8,.385,3.0,5,8,96.6,100.9
Milwaukee Bucks,5,8,.385,3.0,7,6,91.4,91.1
Orlando Magic,9,4,.692,—,9,4,97.8,91.5
Miami Heat,8,6,.571,1.5,11,3,101.2,93.3
Atlanta Hawks,8,6,.571,1.5,7,7,99.4,98.5
Charlotte Bobcats,5,8,.385,4.0,6,7,95.5,96.6
Washington Wizards,4,8,.333,4.5,3,9,96.4,103.4
Oklahoma City Thunder,10,4,.714,—,7,7,102.4,102.2
Utah Jazz,10,5,.667,0.5,8,7,100.3,98.8
Denver Nuggets,8,6,.571,2.0,8,6,104.3,101.9
Portland Trail Blazers,8,6,.571,2.0,7,7,97.6,96.6
Minnesota Timberwolves,4,11,.267,6.5,3,12,101.0,110.4
Los Angeles Lakers,12,2,.857,—,11,3,112.5,101.2
Golden State Warriors,7,7,.500,5.0,5,9,100.9,105.6
Phoenix Suns,7,7,.500,5.0,6,8,106.8,109.5
Sacramento Kings,4,9,.308,7.5,4,9,95.7,100.8
Los Angeles Clippers,2,13,.133,10.5,3,12,96.9,105.7
San Antonio Spurs,12,1,.923,—,10,3,107.6,98.1
New Orleans Hornets,11,2,.846,1.0,9,4,97.3,91.1
Dallas Mavericks,8,4,.667,3.5,8,4,96.2,92.3
Memphis Grizzlies,5,9,.357,7.5,5,9,100.0,103.2
Houston Rockets,3,10,.231,9.0,5,8,105.5,108.4
