Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,9,12,.429,—,9,12,94.3,96.9
Philadelphia 76ers,7,14,.333,2.0,6,15,102.9,110.2
Toronto Raptors,6,12,.333,1.5,8,10,97.3,98.7
Brooklyn Nets,6,14,.300,2.5,5,15,94.4,102.3
New York Knicks,5,13,.278,2.5,8,10,95.5,97.3
Indiana Pacers,18,2,.900,—,16,4,98.3,88.1
Detroit Pistons,10,10,.500,8.0,11,9,99.6,98.8
Chicago Bulls,8,10,.444,9.0,9,9,94.2,94.0
Cleveland Cavaliers,7,13,.350,11.0,5,15,92.4,99.6
Milwaukee Bucks,4,16,.200,14.0,4,16,90.8,99.4
Miami Heat,15,5,.750,—,15,5,103.2,95.9
Atlanta Hawks,11,10,.524,4.5,11,10,99.6,99.0
Washington Wizards,9,10,.474,5.5,9,10,99.4,100.2
Charlotte Bobcats,9,11,.450,6.0,9,11,89.6,91.5
Orlando Magic,6,13,.316,8.5,7,12,98.9,103.3
Portland Trail Blazers,17,4,.810,—,15,6,106.2,100.2
Oklahoma City Thunder,14,4,.778,1.5,12,6,104.0,99.4
Denver Nuggets,12,8,.600,4.5,12,8,104.0,101.3
Minnesota Timberwolves,9,11,.450,7.5,12,8,104.7,101.9
Utah Jazz,4,18,.182,13.5,4,18,92.0,102.0
Los Angeles Clippers,13,8,.619,—,13,8,104.6,100.4
Golden State Warriors,12,9,.571,1.0,13,8,102.6,99.1
Phoenix Suns,11,9,.550,1.5,11,9,101.2,99.5
Los Angeles Lakers,10,9,.526,2.0,9,10,101.3,102.8
Sacramento Kings,5,13,.278,6.5,7,11,97.9,101.0
San Antonio Spurs,15,4,.789,—,15,4,101.8,93.1
Houston Rockets,14,7,.667,2.0,15,6,107.9,101.8
Dallas Mavericks,13,8,.619,3.0,12,9,103.7,101.9
Memphis Grizzlies,9,10,.474,6.0,7,12,93.2,96.6
New Orleans Pelicans,9,10,.474,6.0,10,9,103.0,102.2
