Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,38,14,.731,—,38,14,98.2,91.5
New York Knicks,26,26,.500,12.0,26,26,106.3,106.3
Philadelphia 76ers,25,28,.472,13.5,28,25,97.8,96.8
New Jersey Nets,17,37,.315,22.0,16,38,92.7,98.5
Toronto Raptors,14,40,.259,25.0,16,38,98.7,104.7
Chicago Bulls,35,16,.686,—,36,15,98.1,92.3
Indiana Pacers,23,28,.451,12.0,25,26,99.2,99.4
Milwaukee Bucks,20,32,.385,15.5,23,29,91.1,92.8
Detroit Pistons,20,34,.370,16.5,19,35,94.7,98.7
Cleveland Cavaliers,9,45,.167,27.5,10,44,94.8,105.7
Miami Heat,39,14,.736,—,40,13,102.1,94.1
Orlando Magic,34,21,.618,6.0,38,17,99.9,94.6
Atlanta Hawks,33,19,.635,5.5,29,23,97.2,95.8
Charlotte Bobcats,22,31,.415,17.0,21,32,93.6,96.7
Washington Wizards,14,37,.275,24.0,15,36,96.7,102.9
Oklahoma City Thunder,33,18,.647,—,29,22,104.6,102.7
Denver Nuggets,31,23,.574,3.5,32,22,107.9,105.0
Utah Jazz,31,24,.564,4.0,27,28,99.3,99.5
Portland Trail Blazers,29,24,.547,5.0,27,26,95.9,95.6
Minnesota Timberwolves,13,40,.245,21.0,17,36,102.9,108.4
Los Angeles Lakers,38,16,.704,—,39,15,103.1,96.2
Phoenix Suns,26,25,.510,10.5,25,26,105.1,105.3
Golden State Warriors,23,29,.442,14.0,21,31,102.9,106.1
Los Angeles Clippers,20,33,.377,17.5,22,31,99.3,102.0
Sacramento Kings,12,37,.245,23.5,17,32,97.3,102.1
San Antonio Spurs,44,9,.830,—,38,15,103.3,96.4
Dallas Mavericks,37,16,.698,7.0,32,21,98.2,95.2
New Orleans Hornets,33,22,.600,12.0,33,22,95.0,92.5
Memphis Grizzlies,29,26,.527,16.0,30,25,99.2,97.9
Houston Rockets,25,29,.463,19.5,27,27,104.9,104.8
