Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,21,5,.808,—,19,7,116.4,108.0
Philadelphia 76ers,17,9,.654,4.0,14,12,113.7,111.8
Milwaukee Bucks,16,7,.696,3.5,18,5,121.1,110.4
Boston Celtics,14,10,.583,6.0,16,8,109.3,104.0
Indiana Pacers,14,10,.583,6.0,15,9,105.8,102.1
Detroit Pistons,13,9,.591,6.0,11,11,109.4,109.5
Orlando Magic,12,13,.480,8.5,11,14,106.3,108.0
Charlotte Hornets,11,13,.458,9.0,14,10,114.0,111.2
Washington Wizards,11,14,.440,9.5,9,16,112.4,116.7
Miami Heat,9,14,.391,10.5,10,13,107.4,109.4
Brooklyn Nets,8,18,.308,13.0,11,15,108.7,111.1
New York Knicks,8,18,.308,13.0,8,18,108.6,114.9
Cleveland Cavaliers,5,19,.208,15.0,6,18,102.7,111.2
Atlanta Hawks,5,20,.200,15.5,5,20,108.0,119.0
Chicago Bulls,5,20,.200,15.5,6,19,102.8,112.3
Denver Nuggets,17,7,.708,—,17,7,110.8,103.4
Golden State Warriors,17,9,.654,1.0,17,9,116.8,111.2
Oklahoma City Thunder,16,7,.696,0.5,16,7,111.1,104.0
Los Angeles Clippers,16,8,.667,1.0,15,9,116.4,112.2
Los Angeles Lakers,15,9,.625,2.0,13,11,113.1,111.1
Memphis Grizzlies,14,9,.609,2.5,13,10,104.0,102.3
Portland Trail Blazers,14,11,.560,3.5,14,11,112.3,110.6
Minnesota Timberwolves,13,12,.520,4.5,13,12,110.0,109.5
Utah Jazz,13,13,.500,5.0,13,13,107.4,107.2
New Orleans Pelicans,13,13,.500,5.0,15,11,118.7,116.3
Dallas Mavericks,12,11,.522,4.5,12,11,110.6,109.6
Sacramento Kings,12,11,.522,4.5,10,13,114.7,116.6
Houston Rockets,11,13,.458,6.0,11,13,108.5,109.8
San Antonio Spurs,11,14,.440,6.5,9,16,109.4,113.7
Phoenix Suns,4,21,.160,13.5,5,20,102.4,113.8
