Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,30,22,.577,—,29,23,91.6,89.8
Philadelphia 76ers,29,23,.558,1.0,37,15,93.6,87.8
New York Knicks,27,26,.509,3.5,32,21,97.1,94.4
New Jersey Nets,19,35,.352,12.0,17,37,93.1,98.7
Toronto Raptors,18,35,.340,12.5,19,34,91.8,95.5
Chicago Bulls,42,13,.764,—,42,13,96.8,88.8
Indiana Pacers,31,21,.596,9.5,31,21,96.4,93.8
Milwaukee Bucks,25,28,.472,16.0,27,26,98.7,98.4
Detroit Pistons,19,33,.365,21.5,16,36,89.9,95.4
Cleveland Cavaliers,17,33,.340,22.5,15,35,93.3,99.2
Miami Heat,37,14,.725,—,38,13,100.7,93.5
Orlando Magic,32,21,.604,6.0,30,23,94.3,92.5
Atlanta Hawks,31,23,.574,7.5,30,24,94.6,93.1
Washington Wizards,12,41,.226,26.0,14,39,93.2,100.0
Charlotte Bobcats,7,43,.140,29.5,7,43,87.9,100.6
Oklahoma City Thunder,40,13,.755,—,38,15,103.2,96.7
Denver Nuggets,29,24,.547,11.0,29,24,103.5,102.0
Utah Jazz,28,26,.519,12.5,27,27,98.9,98.9
Portland Trail Blazers,25,29,.463,15.5,29,25,97.2,96.3
Minnesota Timberwolves,25,30,.455,16.0,26,29,98.9,99.5
Los Angeles Lakers,33,20,.623,—,31,22,96.3,93.9
Los Angeles Clippers,32,21,.604,1.0,31,22,97.1,94.8
Phoenix Suns,26,26,.500,6.5,25,27,96.7,97.2
Golden State Warriors,20,31,.392,12.0,21,30,98.0,100.4
Sacramento Kings,19,34,.358,14.0,17,36,98.7,104.0
San Antonio Spurs,36,14,.720,—,33,17,101.4,96.5
Dallas Mavericks,30,24,.556,8.0,29,25,94.4,93.4
Memphis Grizzlies,29,22,.569,7.5,28,23,95.2,93.8
Houston Rockets,29,25,.537,9.0,28,26,98.1,97.5
New Orleans Hornets,13,40,.245,24.5,17,36,88.9,93.7
