Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,44,16,.733,—,42,18,96.1,90.3
Miami Heat,37,24,.607,7.5,37,24,88.6,86.0
New York Knicks,34,25,.576,9.5,34,25,88.0,86.2
Orlando Magic,32,27,.542,11.5,33,26,97.7,96.1
Boston Celtics,26,34,.433,18.0,24,36,93.7,96.6
New Jersey Nets,21,41,.339,24.0,21,41,91.6,96.2
Washington Wizards,13,47,.217,31.0,16,44,92.4,99.2
Milwaukee Bucks,37,22,.627,—,36,23,100.7,97.3
Charlotte Hornets,34,26,.567,3.5,35,25,90.6,88.5
Toronto Raptors,33,27,.550,4.5,34,26,97.7,95.8
Indiana Pacers,26,31,.456,10.0,27,30,91.2,92.1
Cleveland Cavaliers,22,36,.379,14.5,20,38,91.5,95.9
Detroit Pistons,22,38,.367,15.5,22,38,94.6,98.1
Atlanta Hawks,18,43,.295,20.0,20,41,88.5,93.2
Chicago Bulls,10,48,.172,26.5,11,47,86.8,96.0
Utah Jazz,41,18,.695,—,42,17,97.6,91.7
San Antonio Spurs,40,19,.678,1.0,45,14,96.2,88.6
Dallas Mavericks,37,23,.617,4.5,37,23,99.5,96.1
Minnesota Timberwolves,36,24,.600,5.5,35,25,97.6,95.4
Houston Rockets,32,28,.533,9.5,35,25,96.2,94.1
Denver Nuggets,30,32,.484,12.5,25,37,96.9,99.5
Vancouver Grizzlies,18,43,.295,24.0,19,42,92.0,97.4
Portland Trail Blazers,42,18,.700,—,42,18,95.8,90.2
Los Angeles Lakers,39,19,.672,2.0,35,23,101.1,98.2
Sacramento Kings,38,19,.667,2.5,40,17,100.8,94.7
Phoenix Suns,35,23,.603,6.0,35,23,93.7,90.9
Seattle SuperSonics,31,30,.508,11.5,29,32,97.7,98.5
Los Angeles Clippers,22,41,.349,21.5,24,39,91.6,95.0
Golden State Warriors,16,44,.267,26.0,15,45,94.1,101.6
