Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,38,23,.623,—,44,17,96.1,89.8
Boston Celtics,35,26,.574,3.0,30,31,94.1,94.2
Philadelphia 76ers,34,25,.576,3.0,33,26,96.4,94.8
Orlando Magic,32,30,.516,6.5,31,31,98.1,98.2
Washington Wizards,30,31,.492,8.0,31,30,91.8,91.6
New York Knicks,26,35,.426,12.0,27,34,95.0,96.8
Miami Heat,20,40,.333,17.5,21,39,85.6,89.7
Detroit Pistons,38,23,.623,—,40,21,90.3,86.2
Indiana Pacers,38,23,.623,—,37,24,97.3,94.1
New Orleans Hornets,35,27,.565,3.5,35,27,94.6,92.8
Milwaukee Bucks,30,31,.492,8.0,30,31,98.7,98.8
Atlanta Hawks,24,38,.387,14.5,22,40,93.5,97.6
Chicago Bulls,21,41,.339,17.5,20,42,93.4,98.3
Toronto Raptors,19,39,.328,17.5,18,40,90.0,95.4
Cleveland Cavaliers,11,50,.180,27.0,11,50,91.0,101.5
Dallas Mavericks,46,14,.767,—,47,13,102.9,93.6
San Antonio Spurs,41,18,.695,4.5,40,19,94.5,89.8
Minnesota Timberwolves,40,23,.635,7.5,36,27,97.8,95.6
Utah Jazz,35,25,.583,11.0,38,22,95.6,91.9
Houston Rockets,31,30,.508,15.5,33,28,93.1,92.0
Memphis Grizzlies,19,41,.317,27.0,20,40,96.5,101.2
Denver Nuggets,12,50,.194,35.0,12,50,82.4,91.0
Sacramento Kings,43,19,.694,—,44,18,100.9,94.5
Portland Trail Blazers,39,21,.650,3.0,37,23,95.4,92.4
Los Angeles Lakers,33,26,.559,8.5,33,26,98.8,97.2
Phoenix Suns,33,28,.541,9.5,31,30,95.2,94.8
Golden State Warriors,30,30,.500,12.0,30,30,101.0,101.1
Seattle SuperSonics,28,32,.467,14.0,29,31,91.8,92.3
Los Angeles Clippers,19,41,.317,23.0,21,39,92.8,97.2
