Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,26,21,.553,—,34,13,94.0,87.5
Boston Celtics,25,21,.543,0.5,24,22,91.3,90.6
New York Knicks,23,24,.489,3.0,27,20,97.6,95.4
Toronto Raptors,15,32,.319,11.0,16,31,90.7,95.0
New Jersey Nets,15,33,.313,11.5,13,35,92.6,99.1
Chicago Bulls,39,10,.796,—,39,10,97.6,88.5
Indiana Pacers,27,18,.600,10.0,27,18,95.3,92.6
Milwaukee Bucks,21,25,.457,16.5,22,24,97.8,98.4
Cleveland Cavaliers,17,27,.386,19.5,16,28,95.0,99.0
Detroit Pistons,16,30,.348,21.5,14,32,90.8,96.3
Miami Heat,34,11,.756,—,34,11,101.8,93.6
Orlando Magic,30,18,.625,5.5,27,21,93.8,91.9
Atlanta Hawks,27,20,.574,8.0,27,20,93.9,92.0
Washington Wizards,11,35,.239,23.5,12,34,93.8,101.3
Charlotte Bobcats,7,37,.159,26.5,5,39,87.3,100.4
Oklahoma City Thunder,35,12,.745,—,33,14,102.7,96.5
Denver Nuggets,26,21,.553,9.0,27,20,103.7,101.8
Utah Jazz,25,22,.532,10.0,23,24,97.8,98.2
Minnesota Timberwolves,23,25,.479,12.5,24,24,98.2,98.1
Portland Trail Blazers,22,25,.468,13.0,25,22,96.9,95.8
Los Angeles Lakers,29,18,.617,—,28,19,95.7,93.2
Los Angeles Clippers,26,21,.553,3.0,25,22,96.8,95.8
Phoenix Suns,23,24,.489,6.0,22,25,96.3,97.4
Golden State Warriors,19,26,.422,9.0,19,26,97.8,99.9
Sacramento Kings,17,30,.362,12.0,15,32,97.6,103.2
San Antonio Spurs,30,14,.682,—,28,16,101.1,96.8
Dallas Mavericks,27,21,.563,5.0,28,20,95.0,93.0
Houston Rockets,26,22,.542,6.0,25,23,98.1,97.5
Memphis Grizzlies,25,20,.556,5.5,25,20,95.4,93.8
New Orleans Hornets,12,35,.255,19.5,15,32,89.0,93.9
