Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,23,11,.676,—,23,11,102.3,97.2
Brooklyn Nets,20,15,.571,3.5,19,16,96.2,94.7
Boston Celtics,17,17,.500,6.0,15,19,95.4,96.7
Philadelphia 76ers,15,21,.417,9.0,13,23,92.8,96.9
Toronto Raptors,12,22,.353,11.0,14,20,96.7,99.5
Indiana Pacers,21,14,.600,—,20,15,91.2,89.5
Chicago Bulls,19,13,.594,0.5,18,14,93.3,91.5
Milwaukee Bucks,17,16,.515,3.0,15,18,96.3,97.3
Detroit Pistons,13,23,.361,8.5,16,20,95.0,96.6
Cleveland Cavaliers,8,28,.222,13.5,11,25,94.4,100.3
Miami Heat,23,10,.697,—,22,11,102.2,97.3
Atlanta Hawks,20,13,.606,3.0,18,15,97.1,95.5
Orlando Magic,12,22,.353,11.5,13,21,94.5,97.6
Charlotte Bobcats,9,24,.273,14.0,8,25,96.1,103.8
Washington Wizards,5,28,.152,18.0,8,25,89.2,97.2
Oklahoma City Thunder,26,8,.765,—,26,8,105.4,96.7
Denver Nuggets,20,16,.556,7.0,21,15,102.0,99.3
Portland Trail Blazers,19,15,.559,7.0,15,19,97.3,99.2
Utah Jazz,18,18,.500,9.0,17,19,98.2,98.8
Minnesota Timberwolves,16,15,.516,8.5,16,15,95.9,95.5
Los Angeles Clippers,27,8,.771,—,27,8,101.9,93.1
Golden State Warriors,22,11,.667,4.0,19,14,101.4,99.1
Los Angeles Lakers,15,19,.441,11.5,19,15,103.1,101.5
Sacramento Kings,13,22,.371,14.0,11,24,96.5,102.1
Phoenix Suns,12,24,.333,15.5,13,23,96.4,100.6
San Antonio Spurs,27,10,.730,—,28,9,104.9,96.6
Memphis Grizzlies,22,10,.688,2.5,22,10,94.8,89.1
Houston Rockets,21,14,.600,5.0,21,14,106.8,103.7
Dallas Mavericks,13,22,.371,13.0,12,23,98.6,103.1
New Orleans Hornets,9,25,.265,16.5,10,24,91.8,97.3
