Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,12,16,.429,—,11,17,97.0,99.8
New York Knicks,12,18,.400,1.0,12,18,98.4,101.4
New Jersey Nets,11,17,.393,1.0,13,15,98.5,99.6
Boston Celtics,10,16,.385,1.0,13,13,100.0,100.6
Philadelphia 76ers,7,20,.259,4.5,9,18,94.7,99.3
Detroit Pistons,18,8,.692,—,16,10,95.8,92.4
Chicago Bulls,16,12,.571,3.0,19,9,100.3,95.3
Indiana Pacers,16,14,.533,4.0,13,17,94.8,96.4
Cleveland Cavaliers,15,11,.577,3.0,15,11,94.5,92.2
Milwaukee Bucks,14,14,.500,5.0,13,15,103.0,103.9
Orlando Magic,17,12,.586,—,15,14,92.7,92.6
Washington Wizards,15,12,.556,1.0,15,12,107.5,106.0
Miami Heat,13,14,.481,3.0,10,17,94.4,98.3
Atlanta Hawks,9,17,.346,6.5,9,17,95.3,99.2
Charlotte Bobcats,7,20,.259,9.0,7,20,91.9,99.5
Utah Jazz,21,8,.724,—,18,11,102.2,98.4
Denver Nuggets,15,10,.600,4.0,15,10,108.6,105.2
Minnesota Timberwolves,12,13,.480,7.0,12,13,93.3,94.0
Portland Trail Blazers,12,16,.429,8.5,9,19,93.0,97.5
Seattle SuperSonics,12,17,.414,9.0,14,15,100.1,100.8
Phoenix Suns,19,7,.731,—,19,7,111.8,104.8
Los Angeles Lakers,18,10,.643,2.0,17,11,102.8,100.0
Golden State Warriors,15,15,.500,6.0,15,15,106.0,105.7
Sacramento Kings,11,14,.440,7.5,11,14,99.8,101.0
Los Angeles Clippers,11,16,.407,8.5,10,17,95.3,99.1
Dallas Mavericks,21,7,.750,—,20,8,98.7,92.5
San Antonio Spurs,21,8,.724,0.5,23,6,100.3,91.4
Houston Rockets,16,12,.571,5.0,18,10,94.4,90.2
New Orleans/Oklahoma City Hornets,11,16,.407,9.5,9,18,90.5,95.0
Memphis Grizzlies,6,23,.207,15.5,11,18,94.5,98.3
