Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,1,0,1.000,—,1,0,114.0,100.0
New Jersey Nets,0,1,.000,1.0,0,1,96.0,110.0
New York Knicks,0,1,.000,1.0,0,1,100.0,114.0
Toronto Raptors,0,1,.000,1.0,0,1,96.0,99.0
Philadelphia 76ers,0,2,.000,1.5,0,2,98.0,112.5
Milwaukee Bucks,2,0,1.000,—,2,0,113.5,102.0
Detroit Pistons,1,0,1.000,0.5,1,0,108.0,88.0
Cleveland Cavaliers,1,0,1.000,0.5,1,0,109.0,87.0
Indiana Pacers,1,0,1.000,0.5,1,0,90.0,78.0
Chicago Bulls,1,0,1.000,0.5,1,0,109.0,105.0
Miami Heat,1,0,1.000,—,1,0,97.0,78.0
Washington Wizards,1,0,1.000,—,1,0,99.0,96.0
Atlanta Hawks,0,1,.000,1.0,0,1,97.0,122.0
Charlotte Bobcats,0,1,.000,1.0,0,1,105.0,109.0
Orlando Magic,0,1,.000,1.0,0,1,78.0,90.0
Minnesota Timberwolves,1,0,1.000,—,1,0,90.0,86.0
Utah Jazz,1,0,1.000,—,1,0,93.0,82.0
Seattle SuperSonics,0,1,.000,1.0,0,1,93.0,101.0
Portland Trail Blazers,0,1,.000,1.0,0,1,86.0,90.0
Denver Nuggets,0,2,.000,1.5,1,1,94.0,100.5
Los Angeles Lakers,1,0,1.000,—,1,0,99.0,97.0
Los Angeles Clippers,1,0,1.000,—,1,0,101.0,93.0
Golden State Warriors,1,0,1.000,—,1,0,122.0,97.0
Phoenix Suns,0,1,.000,1.0,0,1,108.0,111.0
Sacramento Kings,0,2,.000,1.5,0,2,78.0,95.5
San Antonio Spurs,1,0,1.000,—,1,0,102.0,91.0
Houston Rockets,1,0,1.000,—,1,0,98.0,89.0
Dallas Mavericks,1,1,.500,0.5,1,1,96.5,100.5
New Orleans/Oklahoma City Hornets,1,1,.500,0.5,1,1,90.0,88.0
Memphis Grizzlies,0,1,.000,1.0,0,1,78.0,97.0
