Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,23,23,.500,—,22,24,97.7,98.2
New Jersey Nets,22,24,.478,1.0,22,24,97.8,98.3
New York Knicks,20,28,.417,4.0,20,28,100.0,102.4
Philadelphia 76ers,15,32,.319,8.5,16,31,95.1,99.5
Boston Celtics,12,33,.267,10.5,18,27,96.7,99.9
Detroit Pistons,26,18,.591,—,27,17,97.0,93.9
Cleveland Cavaliers,26,20,.565,1.0,26,20,96.1,94.6
Chicago Bulls,26,20,.565,1.0,30,16,98.9,94.3
Indiana Pacers,24,21,.533,2.5,22,23,96.0,96.4
Milwaukee Bucks,18,28,.391,9.0,17,29,99.5,103.3
Washington Wizards,27,18,.600,—,24,21,107.1,106.0
Orlando Magic,24,22,.522,3.5,25,21,93.3,92.4
Miami Heat,21,25,.457,6.5,18,28,95.9,99.0
Atlanta Hawks,17,27,.386,9.5,15,29,92.1,96.4
Charlotte Bobcats,17,28,.378,10.0,15,30,95.4,100.0
Utah Jazz,30,17,.638,—,27,20,102.3,99.9
Denver Nuggets,22,21,.512,6.0,24,19,105.5,103.8
Minnesota Timberwolves,22,23,.489,7.0,22,23,96.5,97.1
Portland Trail Blazers,20,27,.426,10.0,16,31,93.3,97.6
Seattle SuperSonics,17,29,.370,12.5,19,27,99.7,102.5
Phoenix Suns,37,9,.804,—,35,11,111.4,102.4
Los Angeles Lakers,28,18,.609,9.0,25,21,104.3,102.8
Los Angeles Clippers,23,22,.511,13.5,22,23,96.8,97.3
Golden State Warriors,21,25,.457,16.0,20,26,105.7,107.3
Sacramento Kings,18,26,.409,18.0,20,24,100.2,101.2
Dallas Mavericks,38,9,.809,—,34,13,100.2,93.2
San Antonio Spurs,32,16,.667,6.5,36,12,98.2,91.1
Houston Rockets,29,16,.644,8.0,32,13,96.5,90.6
New Orleans/Oklahoma City Hornets,19,26,.422,18.0,17,28,90.6,94.0
Memphis Grizzlies,12,35,.255,26.0,16,31,100.5,105.3
