Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,41,25,.621,—,42,24,89.8,86.5
New York Knicks,31,37,.456,11.0,30,38,92.1,93.5
Miami Heat,31,37,.456,11.0,32,36,88.8,89.7
Boston Celtics,31,38,.449,11.5,31,38,94.8,96.0
Philadelphia 76ers,28,41,.406,14.5,29,40,88.4,90.5
Washington Wizards,21,46,.313,20.5,21,46,92.2,97.6
Orlando Magic,19,51,.271,24.0,21,49,95.4,101.4
Indiana Pacers,50,17,.746,—,47,20,90.6,85.4
Detroit Pistons,43,25,.632,7.5,47,21,90.0,85.1
New Orleans Hornets,36,32,.529,14.5,35,33,92.2,91.7
Milwaukee Bucks,34,33,.507,16.0,37,30,97.8,96.4
Cleveland Cavaliers,31,36,.463,19.0,30,37,93.5,95.0
Toronto Raptors,29,38,.433,21.0,26,41,84.7,87.4
Atlanta Hawks,22,46,.324,28.5,20,48,90.9,96.7
Chicago Bulls,18,49,.269,32.0,18,49,88.7,95.4
Minnesota Timberwolves,46,21,.687,—,46,21,95.0,89.9
San Antonio Spurs,44,24,.647,2.5,49,19,91.0,85.1
Dallas Mavericks,42,25,.627,4.0,42,25,103.8,99.9
Memphis Grizzlies,42,25,.627,4.0,40,27,96.4,93.8
Houston Rockets,39,27,.591,6.5,40,26,88.9,86.1
Denver Nuggets,36,33,.522,11.0,38,31,97.5,96.1
Utah Jazz,34,34,.500,12.5,30,38,88.9,90.4
Sacramento Kings,49,19,.721,—,49,19,104.0,97.4
Los Angeles Lakers,45,23,.662,4.0,43,25,98.2,94.6
Portland Trail Blazers,34,34,.500,15.0,30,38,90.7,92.4
Seattle SuperSonics,29,38,.433,19.5,30,37,96.8,98.3
Golden State Warriors,27,40,.403,21.5,30,37,93.1,94.6
Los Angeles Clippers,27,41,.397,22.0,27,41,95.9,98.9
Phoenix Suns,22,46,.324,27.0,24,44,93.7,97.7
