Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,36,31,.537,—,34,33,98.9,98.8
New Jersey Nets,31,37,.456,5.5,31,37,97.2,98.6
New York Knicks,30,37,.448,6.0,29,38,98.9,100.8
Philadelphia 76ers,26,42,.382,10.5,25,43,94.5,98.4
Boston Celtics,20,47,.299,16.0,25,42,96.5,100.0
Detroit Pistons,43,23,.652,—,43,23,96.1,91.7
Cleveland Cavaliers,41,26,.612,2.5,42,25,96.6,93.3
Chicago Bulls,39,30,.565,5.5,44,25,98.7,94.5
Indiana Pacers,30,36,.455,13.0,28,38,95.7,97.8
Milwaukee Bucks,25,41,.379,18.0,26,40,99.9,103.0
Washington Wizards,36,29,.554,—,34,31,105.1,104.6
Miami Heat,36,30,.545,0.5,32,34,96.1,96.6
Orlando Magic,31,37,.456,6.5,33,35,93.9,94.4
Atlanta Hawks,27,41,.397,10.5,23,45,93.3,97.7
Charlotte Bobcats,25,43,.368,12.5,22,46,96.1,101.3
Utah Jazz,44,23,.657,—,42,25,101.6,97.7
Denver Nuggets,34,31,.523,9.0,36,29,105.0,103.4
Minnesota Timberwolves,28,38,.424,15.5,27,39,96.2,98.7
Portland Trail Blazers,27,40,.403,17.0,25,42,94.5,98.1
Seattle SuperSonics,26,40,.394,17.5,29,37,99.5,101.4
Phoenix Suns,51,16,.761,—,48,19,110.2,103.1
Los Angeles Lakers,35,32,.522,16.0,33,34,102.6,102.8
Golden State Warriors,32,37,.464,20.0,31,38,104.7,106.5
Los Angeles Clippers,31,36,.463,20.0,30,37,94.8,96.4
Sacramento Kings,29,38,.433,22.0,31,36,100.5,101.5
Dallas Mavericks,55,11,.833,—,50,16,100.7,92.6
San Antonio Spurs,46,20,.697,9.0,51,15,97.9,89.8
Houston Rockets,43,25,.632,13.0,47,21,96.5,90.9
New Orleans/Oklahoma City Hornets,31,37,.456,25.0,29,39,94.1,96.3
Memphis Grizzlies,17,51,.250,39.0,22,46,101.0,106.3
