Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,55,19,.743,—,56,18,100.7,92.7
Philadelphia 76ers,37,34,.521,16.5,37,34,97.5,96.9
New Jersey Nets,30,42,.417,24.0,30,42,98.6,101.0
New York Knicks,29,44,.397,25.5,30,43,105.6,108.2
Toronto Raptors,27,45,.375,27.0,28,44,98.0,101.0
Cleveland Cavaliers,59,13,.819,—,57,15,100.3,91.2
Chicago Bulls,36,38,.486,24.0,35,39,101.6,102.2
Detroit Pistons,35,37,.486,24.0,34,38,93.9,94.6
Milwaukee Bucks,31,43,.419,29.0,33,41,98.8,100.4
Indiana Pacers,30,43,.411,29.5,32,41,103.7,105.7
Orlando Magic,54,18,.750,—,53,19,102.2,94.8
Atlanta Hawks,42,31,.575,12.5,41,32,98.3,96.5
Miami Heat,39,34,.534,15.5,37,36,98.2,98.2
Charlotte Bobcats,33,40,.452,21.5,34,39,93.7,94.5
Washington Wizards,17,57,.230,38.0,19,55,95.3,103.1
Denver Nuggets,48,26,.649,—,45,29,103.8,100.6
Portland Trail Blazers,46,27,.630,1.5,47,26,99.1,95.0
Utah Jazz,45,27,.625,2.0,45,27,103.3,99.6
Oklahoma City Thunder,20,52,.278,27.0,23,49,97.3,103.0
Minnesota Timberwolves,20,53,.274,27.5,24,49,98.1,103.1
Los Angeles Lakers,58,14,.806,—,54,18,107.9,100.0
Phoenix Suns,40,33,.548,18.5,41,32,108.9,106.9
Golden State Warriors,25,48,.342,33.5,28,45,108.6,112.5
Los Angeles Clippers,18,56,.243,41.0,17,57,95.7,104.4
Sacramento Kings,15,56,.211,42.5,17,54,99.9,108.5
San Antonio Spurs,48,24,.667,—,46,26,97.0,93.0
Houston Rockets,48,26,.649,1.0,47,27,98.5,94.5
New Orleans Hornets,44,27,.620,3.5,41,30,95.8,93.5
Dallas Mavericks,43,29,.597,5.0,40,32,101.5,100.0
Memphis Grizzlies,18,54,.250,30.0,20,52,93.0,99.4
