Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,22,2,.917,—,20,4,100.8,90.5
New Jersey Nets,11,11,.500,10.0,9,13,100.8,103.6
New York Knicks,11,12,.478,10.5,10,13,105.0,106.8
Toronto Raptors,10,13,.435,11.5,8,15,97.0,100.8
Philadelphia 76ers,10,14,.417,12.0,11,13,93.8,94.8
Cleveland Cavaliers,20,4,.833,—,21,3,102.7,90.0
Detroit Pistons,13,9,.591,6.0,11,11,96.2,96.6
Chicago Bulls,11,12,.478,8.5,10,13,99.3,101.2
Milwaukee Bucks,10,15,.400,10.5,10,15,96.9,99.5
Indiana Pacers,7,16,.304,12.5,9,14,100.1,103.6
Orlando Magic,18,6,.750,—,16,8,100.5,95.4
Atlanta Hawks,14,9,.609,3.5,13,10,97.0,95.5
Miami Heat,12,11,.522,5.5,12,11,97.4,97.3
Charlotte Bobcats,7,17,.292,11.0,8,16,89.7,93.8
Washington Wizards,4,17,.190,12.5,6,15,97.7,103.5
Denver Nuggets,16,7,.696,—,16,7,103.9,98.2
Portland Trail Blazers,15,10,.600,2.0,15,10,98.3,95.2
Utah Jazz,15,10,.600,2.0,16,9,99.8,96.0
Minnesota Timberwolves,4,19,.174,12.0,6,17,94.9,101.7
Oklahoma City Thunder,2,23,.080,15.0,5,20,93.6,103.5
Los Angeles Lakers,20,3,.870,—,19,4,108.0,97.3
Phoenix Suns,14,10,.583,6.5,12,12,102.2,102.1
Golden State Warriors,7,17,.292,13.5,8,16,106.3,111.6
Los Angeles Clippers,6,17,.261,14.0,7,16,93.8,99.1
Sacramento Kings,6,18,.250,14.5,6,18,97.7,106.1
San Antonio Spurs,15,8,.652,—,14,9,97.4,94.0
Houston Rockets,15,9,.625,0.5,15,9,96.8,93.4
New Orleans Hornets,13,7,.650,0.5,13,7,97.0,92.4
Dallas Mavericks,13,9,.591,1.5,13,9,101.2,98.5
Memphis Grizzlies,9,15,.375,6.5,9,15,95.3,99.0
