Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,15,4,.789,—,14,5,93.6,86.2
New York Knicks,13,8,.619,3.0,14,7,87.5,83.8
Miami Heat,10,10,.500,5.5,11,9,86.7,86.0
Orlando Magic,9,11,.450,6.5,10,10,94.3,94.7
Boston Celtics,8,11,.421,7.0,8,11,94.6,96.8
New Jersey Nets,7,13,.350,8.5,7,13,87.7,92.4
Washington Wizards,4,16,.200,11.5,6,14,89.5,95.0
Charlotte Hornets,13,8,.619,—,14,7,90.7,86.4
Cleveland Cavaliers,11,7,.611,0.5,8,10,89.7,91.6
Toronto Raptors,10,9,.526,2.0,11,8,95.1,93.1
Indiana Pacers,9,10,.474,3.0,10,9,92.4,91.6
Detroit Pistons,9,10,.474,3.0,10,9,95.7,95.6
Milwaukee Bucks,8,11,.421,4.0,8,11,95.5,97.2
Atlanta Hawks,4,15,.211,8.0,5,14,87.4,94.2
Chicago Bulls,2,17,.105,10.0,2,17,83.1,96.3
Utah Jazz,15,4,.789,—,15,4,97.1,88.2
Dallas Mavericks,13,8,.619,3.0,12,9,95.8,94.1
San Antonio Spurs,11,7,.611,3.5,12,6,93.0,88.3
Minnesota Timberwolves,11,8,.579,4.0,11,8,97.9,96.4
Houston Rockets,10,9,.526,5.0,10,9,93.9,93.0
Denver Nuggets,10,10,.500,5.5,7,13,96.0,100.4
Vancouver Grizzlies,7,12,.368,8.0,7,12,89.3,92.1
Sacramento Kings,13,4,.765,—,14,3,100.2,89.7
Los Angeles Lakers,14,7,.667,1.0,13,8,101.5,98.3
Portland Trail Blazers,13,8,.619,2.0,12,9,93.2,90.7
Phoenix Suns,12,6,.667,1.5,13,5,94.5,89.1
Seattle SuperSonics,10,11,.476,5.0,10,11,98.6,99.3
Golden State Warriors,6,14,.300,8.5,5,15,93.7,101.0
Los Angeles Clippers,6,15,.286,9.0,7,14,87.8,92.9
