Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,9,2,.818,—,8,3,102.3,94.6
New Jersey Nets,4,7,.364,5.0,4,7,92.8,95.9
New York Knicks,4,8,.333,5.5,5,7,104.1,106.5
Toronto Raptors,3,9,.250,6.5,4,8,99.4,103.3
Philadelphia 76ers,2,10,.167,7.5,4,8,98.1,102.4
Chicago Bulls,6,4,.600,—,6,4,102.9,99.8
Indiana Pacers,5,5,.500,1.0,6,4,101.8,98.6
Cleveland Cavaliers,5,5,.500,1.0,4,6,96.4,99.1
Milwaukee Bucks,5,6,.455,1.5,6,5,93.5,92.0
Detroit Pistons,4,8,.333,3.0,4,8,95.1,100.2
Orlando Magic,8,3,.727,—,8,3,98.5,90.6
Atlanta Hawks,8,4,.667,0.5,7,5,101.8,98.5
Miami Heat,7,4,.636,1.0,9,2,104.5,93.5
Charlotte Bobcats,4,7,.364,4.0,5,6,93.7,96.0
Washington Wizards,3,7,.300,4.5,2,8,95.8,104.0
Utah Jazz,8,4,.667,—,7,5,102.2,100.9
Portland Trail Blazers,8,5,.615,0.5,7,6,97.8,96.2
Oklahoma City Thunder,7,4,.636,0.5,5,6,104.2,105.4
Denver Nuggets,6,6,.500,2.0,6,6,103.9,102.9
Minnesota Timberwolves,4,9,.308,4.5,3,10,101.0,109.8
Los Angeles Lakers,10,2,.833,—,9,3,112.2,102.8
Golden State Warriors,7,4,.636,2.5,5,6,101.4,102.7
Phoenix Suns,6,6,.500,4.0,5,7,105.6,107.8
Sacramento Kings,3,7,.300,6.0,3,7,100.4,106.0
Los Angeles Clippers,1,12,.077,9.5,3,10,95.3,105.1
San Antonio Spurs,9,1,.900,—,7,3,108.3,100.4
New Orleans Hornets,9,1,.900,—,7,3,98.7,91.3
Dallas Mavericks,7,3,.700,2.0,7,3,97.3,92.6
Memphis Grizzlies,4,8,.333,6.0,5,7,101.4,105.1
Houston Rockets,3,8,.273,6.5,5,6,105.5,107.3
