Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Milwaukee Bucks,41,14,.745,—,42,13,117.2,107.5
Toronto Raptors,41,16,.719,1.0,38,19,113.8,108.2
Indiana Pacers,37,19,.661,4.5,38,18,108.5,103.1
Philadelphia 76ers,36,20,.643,5.5,34,22,115.9,112.2
Boston Celtics,35,21,.625,6.5,39,17,112.9,106.5
Brooklyn Nets,29,28,.509,13.0,27,30,111.5,112.0
Charlotte Hornets,27,28,.491,14.0,28,27,111.5,111.2
Detroit Pistons,25,29,.463,15.5,24,30,106.2,107.8
Miami Heat,25,29,.463,15.5,26,28,105.3,105.8
Orlando Magic,25,32,.439,17.0,24,33,105.2,107.5
Washington Wizards,24,32,.429,17.5,23,33,113.8,116.6
Atlanta Hawks,18,38,.321,23.5,16,40,110.9,118.5
Chicago Bulls,13,43,.232,28.5,14,42,102.9,111.6
Cleveland Cavaliers,11,45,.196,30.5,11,45,102.3,113.1
New York Knicks,10,45,.182,31.0,13,42,105.2,114.3
Golden State Warriors,40,15,.727,—,39,16,119.1,111.5
Denver Nuggets,37,18,.673,3.0,36,19,112.0,107.3
Oklahoma City Thunder,36,19,.655,4.0,36,19,115.2,109.8
Portland Trail Blazers,33,22,.600,7.0,32,23,113.1,110.2
Houston Rockets,32,23,.582,8.0,31,24,113.1,111.0
Utah Jazz,32,24,.571,8.5,34,22,109.2,105.8
San Antonio Spurs,32,26,.552,9.5,31,27,112.4,111.4
Los Angeles Clippers,31,26,.544,10.0,29,28,113.8,113.6
Sacramento Kings,30,26,.536,10.5,26,30,113.3,114.5
Los Angeles Lakers,28,28,.500,12.5,26,30,112.2,113.4
Dallas Mavericks,26,29,.473,14.0,28,27,108.9,108.5
Minnesota Timberwolves,25,30,.455,15.0,27,28,111.4,111.6
New Orleans Pelicans,25,32,.439,16.0,31,26,115.8,114.6
Memphis Grizzlies,23,34,.404,18.0,23,34,100.3,103.4
Phoenix Suns,11,47,.190,30.5,13,45,105.9,115.8
