Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,3,2,.600,—,3,2,95.6,94.8
Boston Celtics,2,2,.500,0.5,2,2,99.8,96.8
Philadelphia 76ers,2,3,.400,1.0,2,3,102.4,108.2
New York Knicks,0,4,.000,2.5,1,3,84.8,94.5
Toronto Raptors,0,4,.000,2.5,0,4,91.3,105.8
Detroit Pistons,5,0,1.000,—,4,1,104.0,89.0
Indiana Pacers,3,1,.750,1.5,3,1,99.8,95.3
Milwaukee Bucks,3,1,.750,1.5,3,1,108.8,103.5
Cleveland Cavaliers,3,2,.600,2.0,3,2,101.6,96.0
Chicago Bulls,2,2,.500,2.5,2,2,97.0,98.3
Washington Wizards,3,1,.750,—,3,1,92.3,88.0
Miami Heat,3,3,.500,1.0,3,3,94.5,92.7
Charlotte Bobcats,2,3,.400,1.5,3,2,99.8,99.2
Orlando Magic,2,3,.400,1.5,2,3,81.2,85.6
Atlanta Hawks,0,5,.000,3.5,1,4,91.8,102.6
Minnesota Timberwolves,3,2,.600,—,3,2,94.4,89.0
Utah Jazz,3,2,.600,—,3,2,90.0,89.2
Portland Trail Blazers,2,2,.500,0.5,1,3,85.8,93.3
Denver Nuggets,2,3,.400,1.0,3,2,98.8,94.4
Seattle SuperSonics,1,3,.250,1.5,0,4,88.5,102.3
Los Angeles Clippers,5,1,.833,—,4,2,95.8,92.3
Los Angeles Lakers,3,2,.600,1.5,3,2,100.0,99.2
Golden State Warriors,3,2,.600,1.5,3,2,96.8,91.4
Phoenix Suns,2,3,.400,2.5,3,2,109.6,108.0
Sacramento Kings,1,4,.200,3.5,1,4,90.6,103.4
San Antonio Spurs,4,1,.800,—,4,1,97.2,90.2
Memphis Grizzlies,3,2,.600,1.0,3,2,95.4,91.2
Dallas Mavericks,2,2,.500,1.5,2,2,98.3,99.3
New Orleans/Oklahoma City Hornets,2,2,.500,1.5,2,2,88.5,87.0
Houston Rockets,1,3,.250,2.5,2,2,85.0,86.0
