Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,37,31,.544,—,34,34,98.8,98.6
New Jersey Nets,31,37,.456,6.0,31,37,97.2,98.6
New York Knicks,30,38,.441,7.0,29,39,98.7,100.7
Philadelphia 76ers,26,42,.382,11.0,25,43,94.5,98.4
Boston Celtics,20,48,.294,17.0,26,42,96.4,99.9
Detroit Pistons,43,24,.642,—,44,23,95.9,91.7
Cleveland Cavaliers,41,27,.603,2.5,42,26,96.5,93.3
Chicago Bulls,40,30,.571,4.5,45,25,98.8,94.7
Indiana Pacers,30,37,.448,13.0,28,39,95.3,97.7
Milwaukee Bucks,25,42,.373,18.0,27,40,100.0,103.0
Washington Wizards,37,29,.561,—,34,32,105.1,104.6
Miami Heat,37,30,.552,0.5,33,34,96.0,96.4
Orlando Magic,31,38,.449,7.5,33,36,93.8,94.4
Atlanta Hawks,27,42,.391,11.5,24,45,93.1,97.6
Charlotte Bobcats,26,43,.377,12.5,23,46,96.0,101.1
Utah Jazz,44,23,.657,—,42,25,101.6,97.7
Denver Nuggets,34,32,.515,9.5,37,29,105.0,103.5
Minnesota Timberwolves,29,38,.433,15.0,28,39,96.1,98.6
Portland Trail Blazers,28,40,.412,16.5,26,42,94.5,97.9
Seattle SuperSonics,26,41,.388,18.0,29,38,99.6,101.5
Phoenix Suns,52,16,.765,—,49,19,110.3,103.0
Los Angeles Lakers,36,32,.529,16.0,33,35,102.9,103.1
Los Angeles Clippers,32,36,.471,20.0,30,38,95.0,96.5
Golden State Warriors,32,37,.464,20.5,31,38,104.7,106.5
Sacramento Kings,29,40,.420,23.5,31,38,100.3,101.6
Dallas Mavericks,56,11,.836,—,51,16,100.7,92.6
San Antonio Spurs,47,20,.701,9.0,52,15,97.8,89.5
Houston Rockets,44,25,.638,13.0,48,21,96.4,90.9
New Orleans/Oklahoma City Hornets,31,37,.456,25.5,29,39,94.1,96.3
Memphis Grizzlies,17,52,.246,40.0,23,46,101.3,106.5
