Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,31,15,.674,—,33,13,88.7,83.2
Orlando Magic,31,17,.646,1.0,28,20,88.8,86.8
Philadelphia 76ers,26,20,.565,5.0,27,19,88.5,86.2
New York Knicks,25,22,.532,6.5,26,21,86.2,85.1
Boston Celtics,19,28,.404,12.5,21,26,92.6,94.2
Washington Wizards,17,30,.362,14.5,20,27,90.7,92.9
New Jersey Nets,14,32,.304,17.0,16,30,90.3,94.3
Indiana Pacers,30,17,.638,—,29,18,94.6,91.6
Atlanta Hawks,29,17,.630,0.5,29,17,86.3,83.2
Milwaukee Bucks,26,20,.565,3.5,26,20,91.6,90.0
Detroit Pistons,26,20,.565,3.5,28,18,89.6,86.9
Charlotte Hornets,23,23,.500,6.5,23,23,91.5,91.8
Toronto Raptors,22,24,.478,7.5,21,25,91.2,92.6
Cleveland Cavaliers,21,25,.457,8.5,21,25,87.0,88.1
Chicago Bulls,12,34,.261,17.5,8,38,81.6,90.7
Utah Jazz,35,12,.745,—,34,13,93.6,87.1
San Antonio Spurs,33,13,.717,1.5,36,10,93.1,84.9
Houston Rockets,28,18,.609,6.5,26,20,94.1,92.4
Minnesota Timberwolves,23,23,.500,11.5,24,22,92.9,92.4
Dallas Mavericks,18,29,.383,17.0,19,28,90.9,93.2
Denver Nuggets,14,32,.304,20.5,13,33,93.0,99.5
Vancouver Grizzlies,8,39,.170,27.0,10,37,89.1,97.4
Portland Trail Blazers,34,12,.739,—,35,11,95.0,87.3
Los Angeles Lakers,28,19,.596,6.5,27,20,98.4,96.2
Phoenix Suns,25,22,.532,9.5,27,20,95.1,93.2
Sacramento Kings,24,23,.511,10.5,22,25,99.7,100.7
Seattle SuperSonics,22,24,.478,12.0,20,26,94.2,95.7
Golden State Warriors,20,26,.435,14.0,19,27,88.4,90.8
Los Angeles Clippers,9,37,.196,25.0,10,36,90.3,98.7
