Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Orlando Magic,28,10,.737,—,25,13,90.4,86.3
Miami Heat,24,11,.686,2.5,25,10,88.9,83.4
New York Knicks,20,17,.541,7.5,20,17,86.6,85.7
Philadelphia 76ers,19,17,.528,8.0,21,15,89.4,87.4
Washington Wizards,14,22,.389,13.0,16,20,91.8,93.1
Boston Celtics,13,23,.361,14.0,14,22,92.1,95.4
New Jersey Nets,10,26,.278,17.0,11,25,88.0,92.9
Indiana Pacers,24,13,.649,—,23,14,93.8,90.6
Detroit Pistons,22,15,.595,2.0,23,14,90.0,86.8
Atlanta Hawks,22,16,.579,2.5,22,16,85.8,84.0
Milwaukee Bucks,20,16,.556,3.5,20,16,91.6,90.3
Cleveland Cavaliers,18,17,.514,5.0,18,17,88.6,88.0
Toronto Raptors,18,17,.514,5.0,17,18,90.9,91.6
Charlotte Hornets,15,20,.429,8.0,16,19,89.6,91.1
Chicago Bulls,10,27,.270,14.0,7,30,82.3,90.9
Utah Jazz,27,8,.771,—,26,9,93.6,87.0
San Antonio Spurs,24,11,.686,3.0,26,9,93.0,85.9
Houston Rockets,23,13,.639,4.5,21,15,94.2,92.2
Minnesota Timberwolves,21,16,.568,7.0,22,15,93.6,91.1
Dallas Mavericks,11,25,.306,16.5,14,22,89.9,93.2
Denver Nuggets,11,26,.297,17.0,10,27,93.2,100.1
Vancouver Grizzlies,7,30,.189,21.0,9,28,90.2,97.4
Portland Trail Blazers,28,8,.778,—,28,8,95.1,87.2
Los Angeles Lakers,25,14,.641,4.5,25,14,99.3,95.1
Seattle SuperSonics,18,18,.500,10.0,18,18,93.6,93.6
Phoenix Suns,18,19,.486,10.5,20,17,95.4,94.3
Sacramento Kings,17,20,.459,11.5,16,21,98.9,101.2
Golden State Warriors,15,21,.417,13.0,13,23,87.0,90.7
Los Angeles Clippers,5,31,.139,23.0,7,29,88.8,98.8
