Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,35,29,.547,—,35,29,101.5,100.1
Philadelphia 76ers,31,33,.484,4.0,29,35,98.7,100.0
New Jersey Nets,28,36,.438,7.0,22,42,89.6,93.7
Toronto Raptors,27,36,.429,7.5,29,34,99.7,100.8
New York Knicks,26,36,.419,8.0,25,37,96.5,99.1
Detroit Pistons,39,23,.629,—,39,23,92.5,89.1
Cleveland Cavaliers,34,27,.557,4.5,36,25,97.2,94.7
Chicago Bulls,32,29,.525,6.5,30,31,93.5,93.7
Indiana Pacers,31,31,.500,8.0,30,32,92.7,93.2
Milwaukee Bucks,25,37,.403,14.0,26,36,97.0,99.2
Miami Heat,50,16,.758,—,48,18,102.3,95.2
Washington Wizards,34,27,.557,13.5,30,31,100.4,100.6
Orlando Magic,31,32,.492,17.5,29,34,99.5,100.7
Charlotte Bobcats,12,49,.197,35.5,17,44,93.2,99.8
Atlanta Hawks,11,52,.175,37.5,13,50,91.5,100.5
Seattle SuperSonics,43,19,.694,—,40,22,100.3,96.3
Minnesota Timberwolves,33,32,.508,11.5,34,31,96.3,95.8
Denver Nuggets,32,30,.516,11.0,31,31,95.8,96.0
Portland Trail Blazers,23,38,.377,19.5,23,38,92.4,95.7
Utah Jazz,20,43,.317,23.5,23,40,94.0,97.6
Phoenix Suns,48,15,.762,—,45,18,110.6,103.3
Sacramento Kings,40,25,.615,9.0,37,28,102.5,100.6
Los Angeles Lakers,32,31,.508,16.0,29,34,98.3,99.5
Los Angeles Clippers,28,35,.444,20.0,30,33,95.5,96.0
Golden State Warriors,20,44,.313,28.5,23,41,95.3,99.6
San Antonio Spurs,48,15,.762,—,52,11,96.9,86.9
Dallas Mavericks,41,22,.651,7.0,41,22,102.4,98.1
Houston Rockets,38,25,.603,10.0,38,25,94.8,92.0
Memphis Grizzlies,36,27,.571,12.0,39,24,93.5,90.4
New Orleans Hornets,14,48,.226,33.5,16,46,88.3,95.3
