Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,35,28,.556,—,32,31,93.6,93.3
Philadelphia 76ers,31,32,.492,4.0,28,35,100.3,101.7
Boston Celtics,27,37,.422,8.5,28,36,98.2,99.9
Toronto Raptors,23,42,.354,13.0,28,37,100.5,102.7
New York Knicks,18,45,.286,17.0,19,44,96.1,102.1
Detroit Pistons,51,12,.810,—,47,16,97.3,89.9
Cleveland Cavaliers,36,29,.554,16.0,37,28,96.9,95.1
Indiana Pacers,32,30,.516,18.5,37,25,93.9,91.3
Milwaukee Bucks,32,32,.500,19.5,29,35,96.5,97.8
Chicago Bulls,29,36,.446,23.0,32,33,97.0,97.2
Miami Heat,42,21,.667,—,42,21,101.2,96.5
Washington Wizards,33,30,.524,9.0,35,28,101.5,99.7
Orlando Magic,23,41,.359,19.5,25,39,93.5,96.4
Atlanta Hawks,20,42,.323,21.5,20,42,96.8,101.8
Charlotte Bobcats,18,48,.273,25.5,22,44,95.7,100.4
Denver Nuggets,37,29,.561,—,35,31,100.6,99.6
Utah Jazz,30,34,.469,6.0,23,41,90.6,94.4
Minnesota Timberwolves,26,38,.406,10.0,29,35,91.9,93.1
Seattle SuperSonics,25,39,.391,11.0,23,41,102.0,106.3
Portland Trail Blazers,20,44,.313,16.0,14,50,88.4,97.0
Phoenix Suns,45,19,.703,—,46,18,108.4,101.5
Los Angeles Clippers,37,26,.587,7.5,36,27,97.2,95.3
Los Angeles Lakers,34,32,.515,12.0,36,30,98.9,97.5
Sacramento Kings,33,31,.516,12.0,36,28,99.6,98.1
Golden State Warriors,26,37,.413,18.5,28,35,98.6,100.0
Dallas Mavericks,51,14,.785,—,47,18,99.4,92.6
San Antonio Spurs,50,14,.781,0.5,48,16,95.3,88.1
Memphis Grizzlies,35,29,.547,15.5,37,27,91.0,88.8
New Orleans/Oklahoma City Hornets,31,32,.492,19.0,28,35,92.0,93.6
Houston Rockets,29,36,.446,22.0,30,35,90.6,91.6
