Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,7,3,.700,—,7,3,96.4,89.9
Philadelphia 76ers,6,3,.667,0.5,5,4,96.4,93.8
Boston Celtics,6,4,.600,1.0,5,5,95.0,96.0
Orlando Magic,6,4,.600,1.0,5,5,104.9,104.4
Washington Wizards,6,4,.600,1.0,8,2,94.2,86.6
Miami Heat,1,7,.125,5.0,1,7,82.6,91.8
New York Knicks,1,8,.111,5.5,2,7,90.8,99.0
Indiana Pacers,8,1,.889,—,7,2,96.9,88.6
Detroit Pistons,8,2,.800,0.5,7,3,84.8,78.9
New Orleans Hornets,7,3,.700,1.5,7,3,94.8,90.0
Milwaukee Bucks,5,4,.556,3.0,5,4,101.2,98.2
Atlanta Hawks,5,4,.556,3.0,5,4,96.2,95.0
Toronto Raptors,4,4,.500,3.5,2,6,88.3,94.3
Chicago Bulls,4,6,.400,4.5,3,7,93.5,98.6
Cleveland Cavaliers,2,8,.200,6.5,2,8,84.2,93.4
Dallas Mavericks,10,0,1.000,—,9,1,103.5,89.1
San Antonio Spurs,6,4,.600,4.0,6,4,90.5,87.1
Houston Rockets,4,3,.571,4.5,4,3,90.6,88.6
Minnesota Timberwolves,5,6,.455,5.5,4,7,93.8,97.4
Utah Jazz,3,7,.300,7.0,4,6,91.9,95.5
Denver Nuggets,2,7,.222,7.5,2,7,76.1,82.6
Memphis Grizzlies,0,10,.000,10.0,2,8,93.5,104.2
Seattle SuperSonics,7,2,.778,—,7,2,96.1,89.4
Sacramento Kings,6,4,.600,1.5,7,3,100.2,93.8
Phoenix Suns,5,3,.625,1.5,4,4,82.3,82.9
Portland Trail Blazers,4,6,.400,3.5,5,5,88.0,89.0
Los Angeles Lakers,3,6,.333,4.0,3,6,91.2,94.2
Los Angeles Clippers,3,6,.333,4.0,3,6,93.7,99.7
Golden State Warriors,3,8,.273,5.0,5,6,99.7,101.7
