Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New York Knicks,38,25,.603,—,38,25,99.1,96.2
Brooklyn Nets,38,27,.585,1.0,35,30,95.2,94.4
Boston Celtics,36,29,.554,3.0,34,31,96.1,95.6
Toronto Raptors,26,40,.394,13.5,30,36,97.6,99.0
Philadelphia 76ers,25,40,.385,14.0,24,41,92.5,96.2
Indiana Pacers,40,26,.606,—,43,23,94.2,90.0
Chicago Bulls,36,29,.554,3.5,34,31,92.4,91.8
Milwaukee Bucks,32,32,.500,7.0,29,35,98.9,100.1
Detroit Pistons,23,45,.338,18.0,24,44,94.5,98.6
Cleveland Cavaliers,22,44,.333,18.0,25,41,97.6,101.2
Miami Heat,50,14,.781,—,47,17,103.4,95.9
Atlanta Hawks,36,29,.554,14.5,34,31,97.3,96.7
Washington Wizards,23,42,.354,27.5,26,39,92.5,95.1
Orlando Magic,18,48,.273,33.0,19,47,94.4,100.8
Charlotte Bobcats,14,52,.212,37.0,12,54,92.7,102.9
Oklahoma City Thunder,49,17,.742,—,52,14,106.7,97.2
Denver Nuggets,45,22,.672,4.5,44,23,105.8,100.9
Utah Jazz,34,32,.515,15.0,32,34,98.1,98.7
Portland Trail Blazers,31,34,.477,17.5,29,36,98.3,99.7
Minnesota Timberwolves,22,41,.349,25.5,24,39,94.6,98.0
Los Angeles Clippers,45,21,.682,—,47,19,100.9,94.4
Golden State Warriors,37,30,.552,8.5,33,34,100.6,100.9
Los Angeles Lakers,35,32,.522,10.5,36,31,102.3,101.1
Sacramento Kings,23,43,.348,22.0,21,45,99.4,104.7
Phoenix Suns,22,45,.328,23.5,19,48,94.6,100.9
San Antonio Spurs,51,16,.761,—,50,17,104.5,96.5
Memphis Grizzlies,44,21,.677,6.0,42,23,93.5,89.4
Houston Rockets,36,30,.545,14.5,41,25,106.9,103.2
Dallas Mavericks,31,34,.477,19.0,31,34,101.2,101.9
New Orleans Hornets,22,44,.333,28.5,24,42,94.3,98.0
