Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,58,15,.795,—,60,13,100.5,90.2
Toronto Raptors,38,36,.514,20.5,44,30,100.1,97.2
Philadelphia 76ers,37,37,.500,21.5,39,35,96.6,95.9
New Jersey Nets,31,43,.419,27.5,25,49,95.8,100.5
New York Knicks,20,53,.274,38.0,20,53,95.6,102.5
Detroit Pistons,52,21,.712,—,54,19,97.5,90.4
Cleveland Cavaliers,41,33,.554,11.5,36,38,96.7,97.1
Indiana Pacers,31,43,.419,21.5,33,41,104.0,105.8
Chicago Bulls,29,44,.397,23.0,29,44,97.1,99.9
Milwaukee Bucks,24,48,.333,27.5,20,52,96.0,102.7
Orlando Magic,47,27,.635,—,49,25,104.5,99.7
Washington Wizards,38,36,.514,9.0,36,38,98.6,99.1
Atlanta Hawks,34,40,.459,13.0,33,41,97.6,99.2
Charlotte Bobcats,28,46,.378,19.0,25,49,96.0,100.6
Miami Heat,13,61,.176,34.0,16,58,91.8,100.5
Utah Jazz,49,26,.653,—,54,21,107.0,100.2
Denver Nuggets,45,29,.608,3.5,46,28,109.8,106.1
Portland Trail Blazers,38,36,.514,10.5,35,39,95.5,96.3
Minnesota Timberwolves,19,53,.264,28.5,20,52,94.8,101.2
Seattle SuperSonics,17,57,.230,31.5,17,57,97.8,106.4
Los Angeles Lakers,50,24,.676,—,52,22,108.5,101.9
Phoenix Suns,50,24,.676,—,48,26,110.2,105.3
Golden State Warriors,45,28,.616,4.5,43,30,111.1,108.1
Sacramento Kings,33,40,.452,16.5,31,42,102.2,104.5
Los Angeles Clippers,22,52,.297,28.0,21,53,94.0,100.5
San Antonio Spurs,51,23,.689,—,50,24,95.9,90.9
New Orleans Hornets,50,22,.694,—,48,24,100.6,95.6
Houston Rockets,49,24,.671,1.5,48,25,96.8,92.5
Dallas Mavericks,46,28,.622,5.0,48,26,100.0,95.7
Memphis Grizzlies,19,55,.257,32.0,22,52,100.2,106.3
