Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Toronto Raptors,24,23,.511,—,23,24,97.9,98.1
New Jersey Nets,22,25,.468,2.0,22,25,97.6,98.8
New York Knicks,21,28,.429,4.0,21,28,99.9,102.0
Philadelphia 76ers,15,33,.313,9.5,17,31,95.2,99.5
Boston Celtics,12,34,.261,11.5,18,28,96.6,99.9
Detroit Pistons,27,18,.600,—,28,17,97.0,93.7
Chicago Bulls,28,20,.583,0.5,32,16,98.9,94.3
Cleveland Cavaliers,27,20,.574,1.0,27,20,96.2,94.3
Indiana Pacers,26,21,.553,2.0,23,24,96.4,96.4
Milwaukee Bucks,18,30,.375,10.5,17,31,99.2,103.4
Washington Wizards,27,19,.587,—,24,22,107.0,106.2
Orlando Magic,25,23,.521,3.0,27,21,93.7,92.3
Miami Heat,22,25,.468,5.5,19,28,96.4,99.0
Charlotte Bobcats,18,29,.383,9.5,16,31,95.1,99.8
Atlanta Hawks,17,28,.378,9.5,15,30,92.0,96.5
Utah Jazz,31,17,.646,—,28,20,102.4,100.0
Denver Nuggets,23,22,.511,6.5,25,20,105.3,103.7
Minnesota Timberwolves,22,25,.468,8.5,22,25,96.1,96.9
Portland Trail Blazers,20,29,.408,11.5,17,32,93.4,97.8
Seattle SuperSonics,17,30,.362,13.5,19,28,99.7,102.6
Phoenix Suns,37,10,.787,—,36,11,111.3,102.5
Los Angeles Lakers,29,19,.604,8.5,26,22,104.2,102.6
Los Angeles Clippers,24,22,.522,12.5,23,23,96.9,97.1
Golden State Warriors,22,26,.458,15.5,21,27,105.3,107.0
Sacramento Kings,19,26,.422,17.0,21,24,100.1,100.9
Dallas Mavericks,39,9,.813,—,35,13,100.0,93.2
San Antonio Spurs,32,16,.667,7.0,36,12,98.2,91.1
Houston Rockets,29,17,.630,9.0,32,14,96.0,90.6
New Orleans/Oklahoma City Hornets,21,26,.447,17.5,19,28,90.5,93.3
Memphis Grizzlies,12,36,.250,27.0,16,32,100.7,105.5
