Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,38,9,.809,—,38,9,101.5,91.4
Philadelphia 76ers,22,22,.500,14.5,23,21,96.5,96.1
New York Knicks,20,25,.444,17.0,19,26,103.7,105.9
New Jersey Nets,20,26,.435,17.5,18,28,98.4,101.3
Toronto Raptors,19,28,.404,19.0,20,27,97.9,99.8
Cleveland Cavaliers,35,9,.795,—,36,8,100.9,90.8
Detroit Pistons,25,19,.568,10.0,22,22,93.6,93.4
Milwaukee Bucks,22,27,.449,15.5,24,25,98.1,98.2
Chicago Bulls,19,27,.413,17.0,18,28,99.2,102.1
Indiana Pacers,18,28,.391,18.0,19,27,104.3,106.7
Orlando Magic,35,10,.778,—,34,11,102.3,94.1
Atlanta Hawks,26,19,.578,9.0,25,20,98.4,96.9
Miami Heat,25,19,.568,9.5,23,21,96.4,95.7
Charlotte Bobcats,19,27,.413,16.5,20,26,91.8,93.6
Washington Wizards,9,36,.200,26.0,12,33,93.8,101.2
Denver Nuggets,30,16,.652,—,29,17,104.0,100.3
Portland Trail Blazers,28,17,.622,1.5,28,17,98.2,94.4
Utah Jazz,25,21,.543,5.0,26,20,101.7,99.6
Minnesota Timberwolves,16,28,.364,13.0,17,27,98.3,101.4
Oklahoma City Thunder,11,35,.239,19.0,14,32,96.5,102.5
Los Angeles Lakers,35,9,.795,—,33,11,107.7,99.2
Phoenix Suns,25,19,.568,10.0,23,21,103.8,103.0
Golden State Warriors,14,32,.304,22.0,16,30,107.0,111.8
Los Angeles Clippers,10,35,.222,25.5,11,34,92.9,100.7
Sacramento Kings,10,37,.213,26.5,11,36,99.1,108.2
San Antonio Spurs,31,14,.689,—,28,17,97.2,94.1
New Orleans Hornets,28,14,.667,1.5,27,15,96.3,92.7
Houston Rockets,28,19,.596,4.0,28,19,97.7,95.1
Dallas Mavericks,26,19,.578,5.0,24,21,100.2,99.2
Memphis Grizzlies,11,34,.244,20.0,12,33,92.8,99.7
