Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Boston Celtics,18,3,.857,—,16,5,103.6,95.8
Detroit Pistons,12,6,.667,4.5,10,8,103.7,101.8
Cleveland Cavaliers,12,7,.632,5.0,10,9,110.8,110.1
Toronto Raptors,12,7,.632,5.0,14,5,109.6,102.6
Philadelphia 76ers,11,7,.611,5.5,10,8,109.6,107.4
Indiana Pacers,11,9,.550,6.5,11,9,108.3,107.2
Miami Heat,10,9,.526,7.0,9,10,100.9,102.0
Washington Wizards,10,9,.526,7.0,12,7,108.3,104.5
New York Knicks,10,9,.526,7.0,9,10,104.7,104.7
Milwaukee Bucks,9,9,.500,7.5,7,11,102.4,105.6
Charlotte Hornets,8,11,.421,9.0,9,10,105.4,106.1
Orlando Magic,8,12,.400,9.5,8,12,107.3,110.5
Brooklyn Nets,7,12,.368,10.0,8,11,110.6,113.5
Atlanta Hawks,4,16,.200,13.5,6,14,102.2,108.2
Chicago Bulls,3,15,.167,13.5,3,15,94.3,106.9
Houston Rockets,15,4,.789,—,15,4,113.5,103.4
Golden State Warriors,15,5,.750,0.5,16,4,117.4,106.2
San Antonio Spurs,12,7,.632,3.0,11,8,100.9,98.1
Portland Trail Blazers,12,8,.600,3.5,13,7,103.2,99.2
Minnesota Timberwolves,12,8,.600,3.5,10,10,108.1,108.3
Denver Nuggets,11,8,.579,4.0,10,9,107.8,106.5
New Orleans Pelicans,11,9,.550,4.5,10,10,108.3,108.4
Utah Jazz,9,11,.450,6.5,11,9,101.3,100.4
Oklahoma City Thunder,8,11,.421,7.0,12,7,102.0,98.1
Los Angeles Lakers,8,11,.421,7.0,8,11,105.3,107.1
Los Angeles Clippers,7,11,.389,7.5,9,9,105.1,105.7
Memphis Grizzlies,7,12,.368,8.0,8,11,98.8,100.9
Phoenix Suns,7,14,.333,9.0,5,16,107.0,115.9
Sacramento Kings,5,14,.263,10.0,3,16,94.3,105.1
Dallas Mavericks,5,15,.250,10.5,7,13,98.8,104.0
