Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
New Jersey Nets,14,12,.538,—,14,12,95.7,95.0
Philadelphia 76ers,14,13,.519,0.5,15,12,102.9,101.6
Boston Celtics,11,14,.440,2.5,11,14,96.6,98.8
New York Knicks,7,18,.280,6.5,9,16,93.2,97.6
Toronto Raptors,6,21,.222,8.5,7,20,95.1,102.3
Detroit Pistons,21,3,.875,—,19,5,99.8,91.3
Cleveland Cavaliers,16,9,.640,5.5,16,9,102.1,97.5
Indiana Pacers,15,9,.625,6.0,16,8,93.5,88.9
Milwaukee Bucks,15,9,.625,6.0,11,13,97.8,98.8
Chicago Bulls,12,14,.462,10.0,11,15,95.5,97.8
Miami Heat,15,12,.556,—,16,11,97.7,94.9
Washington Wizards,11,14,.440,3.0,13,12,100.3,100.2
Orlando Magic,9,15,.375,4.5,8,16,87.7,92.1
Charlotte Bobcats,8,19,.296,7.0,11,16,96.1,98.7
Atlanta Hawks,7,18,.280,7.0,7,18,94.3,100.5
Minnesota Timberwolves,13,11,.542,—,15,9,92.4,88.9
Denver Nuggets,13,14,.481,1.5,15,12,98.4,97.1
Seattle SuperSonics,11,14,.440,2.5,9,16,100.8,104.7
Utah Jazz,11,16,.407,3.5,10,17,87.8,91.4
Portland Trail Blazers,8,18,.308,6.0,6,20,86.5,94.9
Los Angeles Clippers,16,10,.615,—,14,12,96.1,94.7
Phoenix Suns,15,10,.600,0.5,18,7,102.7,96.4
Los Angeles Lakers,15,11,.577,1.0,16,10,96.7,93.8
Golden State Warriors,14,13,.519,2.5,14,13,98.6,98.6
Sacramento Kings,10,16,.385,6.0,13,13,98.9,99.4
San Antonio Spurs,21,6,.778,—,19,8,96.9,90.6
Dallas Mavericks,20,7,.741,1.0,17,10,98.9,94.9
Memphis Grizzlies,16,9,.640,4.0,17,8,90.0,85.6
New Orleans/Oklahoma City Hornets,11,15,.423,9.5,10,16,90.8,94.0
Houston Rockets,10,15,.400,10.0,10,15,88.0,90.2
