Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,9,0,1.000,—,7,2,94.3,84.7
New York Knicks,6,4,.600,3.5,5,5,86.9,86.1
New Jersey Nets,4,4,.500,4.5,5,3,94.8,92.0
Boston Celtics,4,4,.500,4.5,4,4,95.8,95.8
Miami Heat,4,5,.444,5.0,5,4,86.1,84.9
Orlando Magic,4,6,.400,5.5,3,7,92.4,96.6
Washington Wizards,2,8,.200,7.5,3,7,87.8,92.9
Cleveland Cavaliers,6,3,.667,—,4,5,91.3,93.1
Indiana Pacers,5,3,.625,0.5,5,3,92.1,88.5
Toronto Raptors,4,4,.500,1.5,6,2,98.1,90.1
Charlotte Hornets,4,6,.400,2.5,5,5,87.6,88.5
Detroit Pistons,4,6,.400,2.5,4,6,93.9,95.9
Milwaukee Bucks,3,5,.375,2.5,3,5,91.8,95.5
Chicago Bulls,1,7,.125,4.5,1,7,83.1,95.1
Atlanta Hawks,1,9,.100,5.5,2,8,88.7,99.1
San Antonio Spurs,7,3,.700,—,7,3,93.7,89.2
Utah Jazz,6,2,.750,—,5,3,95.6,91.0
Dallas Mavericks,6,4,.600,1.0,4,6,90.9,94.6
Minnesota Timberwolves,5,4,.556,1.5,5,4,96.8,95.4
Houston Rockets,5,5,.500,2.0,6,4,93.6,91.1
Vancouver Grizzlies,4,4,.500,2.0,5,3,88.5,86.3
Denver Nuggets,4,5,.444,2.5,3,6,98.0,101.8
Phoenix Suns,7,2,.778,—,7,2,96.0,87.3
Sacramento Kings,7,3,.700,0.5,8,2,101.4,91.9
Los Angeles Lakers,6,3,.667,1.0,5,4,98.3,95.8
Portland Trail Blazers,6,4,.600,1.5,6,4,93.2,90.1
Los Angeles Clippers,4,6,.400,3.5,3,7,87.6,91.8
Seattle SuperSonics,3,7,.300,4.5,4,6,94.6,98.2
Golden State Warriors,2,7,.222,5.0,2,7,95.1,102.7
